,number,rate,title,url,id,directors,year,actors,type,countries,summary
353,354,6.1,狼少女与黑王子,https://movie.douban.com/subject/26605967/,26605967,广木隆一,2016,"二阶堂富美,山崎贤人,铃木伸之,门胁麦",爱情,日本,爱慕虚荣的高中女生绘里香偷拍了一张帅气男生的照片来向朋友炫耀“男友”，结果被偷拍者竟是同校校草恭也。为了圆谎绘里香只得请求恭也假扮她的男朋友，却因此得知原来外表光鲜亮丽如王子般温柔地佐田恭也的本质竟然是腹黑+抖S的结合……光看名字就是十分典型日系少女漫画展开，抖S男孩与虚荣女孩的青春校园喜剧一看就是一出“霸道校草爱上我”的戏码，不过漫画原作超过300万部的单行本销量足见其还有独特的吸引人之处。
354,355,5.2,罪的留白,https://movie.douban.com/subject/26257310/,26257310,大塚祐吉,2015,"内野圣阳,吉本实忧,谷村美月,葵若菜",剧情,日本,"早年丧妻的大学教授安藤聪（内野圣阳 饰），一直和正就读女子高中的女儿加奈相守度日。谁知突如其来的意外，将安藤家原本还算宁静的生活彻底打破。加奈不知为何坠楼身亡，根据目击者声称，她的死亡属于自杀。悲剧让安藤倍受打击，他为没能注意到女儿的心理变化而懊悔不已。这一日，自称笹川七绪（葵若菜 饰）的女孩登门拜访，她带来加奈生前的日记，日记记录了亡女遭到欺凌的事实，而幕后黑手指向了名叫木场咲的女孩。安藤震惊之余开始追查真相，却发现面似桃花的女孩，有着一颗蛇蝎般歹毒而狡诈的心肠……
本片根据芦泽央的原作改编。©豆瓣"
355,356,6.9,九条命,https://movie.douban.com/subject/26314816/,26314816,巴里·索南菲尔德,2016,"凯文·史派西,詹妮弗·加纳,玛丽娜·维丝曼,克里斯托弗·沃肯","喜剧,奇幻,家庭",法国,商业精英的汤姆·布兰德（凯文·史派西 Kevin Spacey  饰）是彻头彻尾的工作狂，却时常忽视家庭与亲情。女儿丽贝卡（玛丽娜·维丝曼 Malina Weissman  饰）生日这一天，因公迟到的他匆忙赶去宠物店，为女儿买了一只她喜欢的喵星人，却被宠物店老板（克里斯托弗·沃肯 Christopher Walken 饰）用魔法将他的躯体困在一只宠物猫体内。被困于宠物猫的汤姆大声呼救，然而这对于听不懂猫语的人类只是“喵喵”的叫声。这时沃肯出现在它的笼前，告知它自己是“猫语者”，但沃肯此次并非来救他，只是让他思考自己被变成猫的原因。绝望的史派西惊呼“我讨厌猫”，却得知猫的生命很短暂，很有可能一辈子被困在这里，而回归原型的条件则是要做回一个称职的老公和父亲。随后便发生了一系列令人啼笑皆非的故事。
356,357,7.1,军火贩,https://movie.douban.com/subject/6872936/,6872936,托德·菲利普斯,2016,"乔纳·希尔,迈尔斯·特勒,布莱德利·库珀,安娜·德·阿玛斯","剧情,喜剧,战争",美国,"由《宿醉》导演托德·菲利普斯执导的喜剧片，根据真实故事改编。
已经成年的David（迈尔斯·特勒饰）终日只能靠给别人按摩挣点小钱，穷则思变的他决定自己创业，结果轻虑浅谋的David资产全部套牢。恰巧这时碰到了阔绰的童年伙伴Efraim（乔纳·希 尔饰），得知女友意外怀孕的David在Efraim的劝说下决定瞒着女友跟他做起了军火生意。事业慢慢开始风生水起，终于一次机会二人接到了军方三亿美元的大单，可是事与愿违......"
357,358,6.4,凤伊金先达,https://movie.douban.com/subject/26328112/,26328112,朴大民,2016,"俞承豪,赵宰贤,高昌锡,罗美兰",剧情,韩国,《金先达》是以巧卖大同江水的凤伊金先达的民间传说为内容改编的电影
358,359,5.6,机械师2：复活,https://movie.douban.com/subject/25825412/,25825412,丹尼斯·甘塞尔,2016,"杰森·斯坦森,杰西卡·阿尔芭,汤米·李·琼斯,杨紫琼","动作,犯罪",法国,"系列电影《机械师》第一部中，假装死亡的顶级杀手亚瑟（杰森·斯坦森饰）金盆洗手，过着普通人平静的生活。在一桩看似意外的事件中，亚瑟的红颜知己梅（杨紫琼饰）请求亚瑟解救屡屡遭人毒打的神秘女子吉娜（杰西卡·阿尔芭饰），哪料，向来对爱情有免疫的亚瑟，竟与吉娜坠入了爱河，然而他平静的生活也因此被打破。
五年远离是非的生活风平浪静，亚瑟以为自己已经和过去的杀手生涯告别，然而宿命难敌，竟然有人暗中盯上了他，亚瑟的身世之谜也浮出水面。原来，他年幼时和一群孩子被军火商抓去，训练他们玩枪、杀人，难以忍受的亚瑟从军火商手中逃脱，而他的一位小伙伴长大后却成了军火商的接班人，也是影片中的最大反派。
这位反派找到了亚瑟，并绑架了他的挚爱吉娜，要挟他去刺杀三个世界上头号危险人物。为了他和他的爱人能够逃脱，亚瑟被迫再度从事刺客工作，他必须在有限的时间内完成一系列不可能的刺杀任务。
亚瑟深知反派的残暴，最终一定不会放过自己，在成功暗杀了两个目标之后，亚瑟和第三个目标——另一支规模庞大的军火商头目亚当斯（汤米·李·琼斯饰）结成同盟，一同对付他们共同的对手。那么，亚瑟最终能否和吉娜一起逃脱，平静的生活能否再继续……"
359,360,6.9,跑调天后,https://movie.douban.com/subject/26259202/,26259202,斯蒂芬·弗雷斯,2016,"梅丽尔·斯特里普,休·格兰特,丽贝卡·弗格森,西蒙·赫尔伯格","剧情,喜剧,传记",英国,Florence Foster Jenkins，为20世纪早期美国女高音歌唱家，以糟糕的唱功，然而绝佳的娱乐才能，得到了观众的欢迎。Jenkins非常自信，将自己与当时著名的女高音家Frieda Hempel和Luisa Tetrazzini相媲美，毫不介意表演时台下观众传出的阵阵嘲笑。她对自己的表演场地有严格的选择，通常是在纽约市的丽嘉宴会厅。演唱会的听众也仅限于自己忠诚的会员和一些邀请嘉宾，甚至自己决定门票的所有人。76岁时，Jenkins要求在卡内基音乐厅进行一次公演，人们很期待这次表演，因此门票早早地售完，然而，Florence Foster Jenkins却在一个月后去世了。
360,361,6.5,爱情初学者,https://movie.douban.com/subject/19949260/,19949260,克劳迪奥·库佩利尼,2015,"阿斯特丽德·伯格斯-弗瑞斯贝,埃里奥·杰曼诺,瓦莱里奥·比纳斯科","剧情,爱情",意大利,福斯托和纳丁在巴黎一家酒店第一次认识，他们都很脆弱，孤独，渴望拥有幸福。福斯托是移居法国的意大利人，作为一个服务员他希望自己能有所作为，但一直未果，而纳丁是一个年轻而美丽的法国姑娘。他们双双坠入爱河，两人的命运从此交织在一起。
361,362,7.3,最终幻想15：王者之剑,https://movie.douban.com/subject/26762709/,26762709,野末武志,2016,"亚伦·保尔,肖恩·宾,琳娜·海蒂,戴维·甘特","剧情,科幻,动画",日本,影片基于2016年电子角色扮演游戏《最终幻想XV》的世界观，构成新的水晶故事子系列的一部分。本片由野末武志执导，他曾是最终幻想CGI电影《最终幻想VII 降临之子》（2005）的联合导演。《最终幻想XV》总监田畑端担任电影监制，长谷川隆任编剧，约翰·R·格雷厄姆负责作曲。
362,363,7.1,樱桃小丸子：来自意大利的少年,https://movie.douban.com/subject/26469862/,26469862,高木淳,2015,"鳕子,屋良有作,一龙斋贞友,岛田敏","剧情,动画",日本,来自英国、中国、美国等五个国家的六个孩子来到了小丸子（Tarako 配音）的家乡清水市。来自意大利的安德烈（中川大志 Taishi Nakagawa 配音）暂住在了小丸子的家里。小丸子他们和外国小朋友们一起在学校里上课，还利用周末一起前往大阪和京都去旅行。一开始，小丸子因安德烈太过热情而感到困扰，但是知道了他来日本的理由后便开始和他和睦相处了。他们俩一起去逛了庙会，并许下了“希望能再次见面”的愿望。然而，这些快乐的日子即将过去，他们将要迎来离别之时。
363,364,7.5,生为蓝调,https://movie.douban.com/subject/26184352/,26184352,罗伯特·布德里奥,2015,"伊桑·霍克,卡门·艾乔戈,考乐姆·吉斯·雷尼,史蒂芬·麦克哈蒂","剧情,传记,音乐",加拿大,加拿大新锐导演罗伯特·布德里奥和 《爱在黎明破晓时》男星伊桑·霍克携手合作的《生为蓝调》，跳脱传统传记电影的钻研考究，在虚实互映的构组拼贴中，重现爵士乐手查特·贝克充满传奇色彩的戏剧一生。
364,365,5.2,超级保镖,https://movie.douban.com/subject/26673947/,26673947,岳松,2016,"岳松,释彦能,李宇菲,邹兆龙","剧情,动作",中国大陆,影片讲述了一个暗黑到极致的复仇故事，功夫小子“武林”（岳松 饰）来到有着“罪恶之称”的冷城投奔自己的师兄李江（释彦能 饰），却意外成为冷城首富千金李菲菲（李宇菲 饰）的保镖，从而引起一场前所未见的腥风血雨……
365,366,8.5,你的名字。,https://movie.douban.com/subject/26683290/,26683290,新海诚,2016,"神木隆之介,上白石萌音,长泽雅美,市原悦子","剧情,爱情,动画",日本,"在远离大都会的小山村，住着巫女世家出身的高中女孩宫水三叶（上白石萌音 配音）。校园和家庭的原因本就让她充满烦恼，而近一段时间发生的奇怪事件，又让三叶摸不清头脑。不知从何时起，三叶在梦中就会变成一个住在东京的高中男孩。那里有陌生的同学和朋友，有亲切的前辈和繁华的街道，一切都是如此诱人而真实。另一方面，住在东京的高中男孩立花泷（神木隆之介 配音）则总在梦里来到陌生的小山村，以女孩子的身份过着全新的生活。许是受那颗神秘彗星的影响，立花和三叶在梦中交换了身份。他们以他者的角度体验着对方的人生，这期间有愤怒、有欢笑也有暖心。只是两人并不知道，身份交换的背后隐藏着重大而锥心的秘密……
本片为2016年度日本本土影片票房冠军。©豆瓣"
366,367,7.3,胡丽叶塔,https://movie.douban.com/subject/26296258/,26296258,佩德罗·阿莫多瓦,2016,"阿德丽安娜·尤加特,艾玛·苏雷兹,米歇尔·珍娜,达里奥·葛兰帝内提",剧情,西班牙,"胡丽叶塔（阿德丽安娜·尤加特 Adriana Ugarte 饰）和苏安（丹尼尔·格劳 Dani Grao 饰）相识于一列疾行的火车之上，之后两人相爱，结婚，生下了可爱的女儿安蒂亚（布兰卡·帕雷斯 Blanca Parés 饰），一家三口生活在幸福美满之中。某日，胡丽叶塔和苏安发生了争执，苏安一怒之下扬帆出海，却遭遇了风暴丧生海底，绝望的胡丽叶塔患上了抑郁症。
安蒂亚和好友碧亚（米歇尔·珍娜 Michelle Jenner 饰）共同照顾着魂不守舍的胡丽叶塔，一晃眼就是很多年过去，虽然胡丽叶塔的病情渐渐好转，但她对女儿的依恋和依赖却越来越深。在十八岁生日那天，安蒂亚不告而别，从此下落不明，胡丽叶塔在愤怒、委屈和惊恐之中疯狂的寻找着有关女儿的蛛丝马迹，但始终都是徒劳。©豆瓣"
367,368,7,屏住呼吸,https://movie.douban.com/subject/26704620/,26704620,费德·阿尔瓦雷兹,2016,"史蒂芬·朗,简·拉维,迪兰·明奈特,丹尼尔·祖瓦图","犯罪,惊悚,恐怖",美国,"洛奇（简·莱维 Jane Levy 饰）、艾利克斯（迪兰·米内特 Dylan Minnette 饰）和摩尼（丹尼尔·祖瓦图 Daniel Zovatto 饰）是三名擅长“闯空门”的惯偷，这一次，他们将目标锁定在了一位盲眼的退伍老兵身上。老兵的女儿刚刚在一场车祸中丧生，老兵因此获得了巨额的赔偿金，洛奇希望能够拿着这笔钱，金盆洗手，带女儿远走高飞。
三人潜入了老兵位于底特律的如同鬼宅一般的老房子中，没想到却就此打开了地狱的大门。老兵拥有着高于常人的嗅觉和听力，以及极为敏捷的行动力，很快就发现了三名不速之客的行踪。在他的枪口之下，洛奇一行人犹如瓮中之鳖，无处可逃。在紧张而又激烈的追逃之中，洛奇和艾利克斯误打误撞跌落到了地下室中，却因此发现了一个可怕的秘密。©豆瓣"
368,369,5.3,荣耀法则,https://movie.douban.com/subject/26381649/,26381649,Michael Winnick,2016,"史蒂文·席格,海伦娜·马特森,克莱格·谢佛",动作,美国,罗伯特上校正在进行一次“城市肃清”行动。在法律之外，他独自单挑各种势力，从街头混混到高层政客。然而这种行动却越发激进，却造成了警局的困扰，罗伯特以前的士兵威廉姆斯决定联合当地警局，将一发不可收拾的罗伯特拉回正轨，绳之以法。
369,370,6.7,钝感之爱,https://movie.douban.com/subject/25785208/,25785208,蒂姆·布雷克·尼尔森,2015,"萨姆·沃特森,克里斯汀·斯图尔特,寇瑞·斯托尔,格瑞辰·摩尔","剧情,惊悚",美国,讲述五位不同背景不同性别不同社会阶层的普通人，他们都面临着生活的漩涡与盲目的爱恋，最终他们在亲人爱人的帮助下，一步步走出阴霾迎接阳光
370,371,6.6,我是欧嘉,https://movie.douban.com/subject/25813315/,25813315,Petr Kazda,2016,"Michalina Olszańska,Martin Pechlát,Klára Melísková,Marika Soposká","剧情,传记,犯罪",捷克,"1973年，七月十日的布拉格，剛滿22歲的歐嘉開著一輛失速的卡車衝上人行道，造成八人死亡。歐嘉對警察說，她是故意的！
幾天後，地方的報社收到了歐嘉在案發前寄出的自白書，字裡行間不只是她的冷漠與殘酷，更透露出了一個被世人所拒絕的破碎靈魂：中產階級的家庭中她有衣食，卻沒有雙親的關愛，精神狀態與孤獨令她在工作與生活上屢屢碰壁，渴望愛情的她，幾次親密接觸卻無法填補她內心的巨大空虛。她以銳利的目光直視著這個她所不愛的世界，求救的信號來不及抵達，瀕臨極限的歐嘉於是踩下油門。她的衝撞與報復，也將她和人們都推上了無法回頭的道路…"
371,372,7.5,天才捕手,https://movie.douban.com/subject/5262339/,5262339,迈克尔·格兰达吉,2016,"科林·费尔斯,裘德·洛,妮可·基德曼,劳拉·琳妮","剧情,传记",英国,"上世纪20年代末，默默无闻的托马斯·沃尔夫（裘德·洛 Jude Law 饰）怀揣文学梦来到纽约，而他冗长的自传体小说被曾一手发掘过菲兹杰拉德、海明威等作家的文学编辑麦克斯·珀金斯（科林·费尔斯 Colin Firth 饰）看中。珀金斯大刀阔斧地为沃尔夫删减文章篇幅，最后该书出版时大获成功，沃尔夫也成为了文学界新星，而这本书正是他流传后世的著名小说《天使，望故乡》。
在此之后，珀金斯和沃尔夫更加紧密地合作，但他们的亲近引起了沃尔夫女友（妮可·基德曼 Nicole Kidman 饰）的嫉妒。在沃尔夫第二本小说的即将面世之时，三人之间关系却愈发微妙。一边是发掘自己的伯乐，一边是相处多年的女友，他将如何抉择……"
372,373,6.5,新哥斯拉,https://movie.douban.com/subject/26279124/,26279124,庵野秀明,2016,"长谷川博己,竹野内丰,石原里美,高良健吾","剧情,科幻,惊悚",日本,东京湾水隧轰然巨响、大水灌入，突发原因不明的崩塌事件。首相官邸召集阁僚开紧急会议，大多认为“原因是地震、海底火山”，看过网络目击影片的内阁官房副长官矢口兰堂（长谷川博己）指出海中可能栖息巨大生物，内阁总理大臣辅佐官赤坂秀树（竹野内丰）及周围的人对矢口意见皆付之一笑。其后，在海上巨大不明生物现身，惊慌失措的政府相关人员收集情报追踪之际，巨大生物登陆镰仓沿路破坏建物前进，日本政府因应设置紧急对策本部下达防卫出动命令，美国国务院则派遣总统特使加代子·安·派特森（石原聪美）关切，面临未曾有的威胁，不仅日本、世界也注视其动向。自卫队与称作“哥斯拉”的巨大生物在川崎市展开大决战，究竟人类是否抵御得了这远远超出所知的“完全生物”……
373,374,5.4,公路游戏,https://movie.douban.com/subject/26687465/,26687465,阿布内尔·帕斯托尔,2015,"安德鲁·辛普森,约瑟芬·德·拉·波美,弗雷德里克·皮耶罗,巴巴拉·克兰普顿",惊悚,英国,夏日的法国乡间，Jack和Veronique一同结伴旅行。他们搭上了一辆便车，但随后发生的事让他们发现自己被卷入了一场事关生死的猫鼠游戏之中。一对神秘夫妻，一个公路杀手，Jack和Veronique将如何突出重围？
374,375,7.3,知无涯者,https://movie.douban.com/subject/3269088/,3269088,马特·布朗,2015,"杰瑞米·艾恩斯,戴夫·帕特尔,斯蒂芬·弗雷,托比·琼斯","剧情,传记",英国,"印度数学奇才斯里尼瓦瑟·拉马努金（戴夫·帕特尔 Dev Patel 饰），在不平等的时代中，从一个默默无闻的贫苦印度少年，离开家乡独自前往英国剑桥求学，在战争的动荡、备受歧视的年代中，受到英国著名数学教授哈代（杰瑞米·艾恩斯 Jeremy Irons 饰）的赏识，两人亦师亦友地互相扶持下，在数学领域上成功挖掘出更美好的成果。
影片由美国作家罗伯特·卡尼盖尔所著同名传记小说改编。"
