404,"0.149531,","-0.569224,","0.319783,","-0.43827,","-0.755786,","-0.357214,","-0.668735,","-0.360032,","0.347305,","0.671915,","-0.612273,","-0.742755,","-0.140167,","-0.330807,","-0.06149,","0.364359,","0.749565,","0.33858,","0.047477,","-0.7661,","-0.425462,","-0.292388,","-0.388313,","0.151557,","0.303264,","-0.360161,","-0.025486,","-0.055693,","-0.44612,","0.349261,","-0.321517,","-0.521038,","0.478682,","-0.246974,","0.089577,","0.223715,","-0.365182,","-0.055563,","0.991424,","0.268507,","0.745607,","-0.610102,","-0.570084,","-0.311999,","-0.477043,","-0.544087,","0.098422,","-0.434896,","-0.989974,","-0.52297,","0.292853,","-0.946785,","0.195125,","-0.346337,","0.105133,","0.01369,","0.639154,","0.003552,","-0.170493,","0.503227,","-0.313009,","0.777282,","0.195568,","-0.964001,","-0.301154,","-0.086291,","-0.242735,","-0.198718,","0.8215,","-0.269965,","0.550244,","-0.054473,","0.447004,","-0.217396,","0.223949,","-0.090549,","0.176179,","-0.291863,","-0.2478,","-0.353022,","-0.371939,","-0.368404,","-0.021137,","0.126725,","-0.106457,","0.238826,","-0.360026,","0.391952,","-0.489014,","0.510039,","-0.689174,","0.599185,","-0.148584,","-0.337212,","-0.332877,","0.293348,","-0.074188,","-0.064766,","-0.308364,","-0.448208,","0.356722,","-0.10739,","0.634757,","0.984297,","-0.069781,","0.076546,","-0.20468,","-0.604497,","-0.486283,","-0.238085,","0.436531,","-0.192657,","0.142863,","-0.337007,","-0.158409,","-0.668683,","0.512246,","-0.256747,","0.217777,","0.353774,","0.671228,","0.186526,","-0.391962,","-0.280093,","-0.288947,","0.199453,","-0.425066,",0.208249
405,"-0.072703,","-0.215658,","-0.01864,","-0.4279,","-0.522739,","-0.104881,","-0.170436,","0.416983,","-0.105244,","0.270467,","-0.273871,","-0.307213,","-0.138639,","0.549101,","0.307851,","0.098485,","0.319074,","0.071827,","0.321792,","-0.204624,","0.081903,","-0.209968,","-0.534247,","-0.112534,","-0.169813,","-0.130729,","-0.404249,","0.674134,","-0.409824,","0.687461,","-0.260972,","-0.505778,","1.037095,","0.310649,","-0.468734,","-0.129442,","0.02851,","-0.488891,","0.311592,","0.259805,","-0.404567,","-0.501864,","-0.169828,","0.108254,","-0.293315,","0.00348,","0.098161,","-0.470142,","-0.604809,","-0.491081,","0.286056,","-0.890315,","0.115541,","-0.556765,","0.929753,","-0.498795,","0.213533,","0.108277,","-0.575124,","0.008215,","0.313433,","0.280515,","-0.372238,","-0.397602,","-0.290185,","0.503747,","-0.040375,","0.050086,","0.22831,","-0.311003,","0.499166,","-0.101624,","0.58731,","0.098737,","-0.074963,","-0.926794,","0.514483,","0.73923,","0.032919,","-0.372496,","-0.211344,","0.239154,","-0.038133,","0.572289,","0.201717,","0.136805,","0.11092,","0.107197,","-0.204356,","0.161915,","0.010868,","0.541038,","-0.16765,","0.576823,","-0.987674,","0.224386,","-0.250324,","-0.294135,","-0.618485,","-0.469475,","0.075046,","0.22478,","0.377173,","-0.052776,","-0.118308,","-0.058248,","-0.25984,","-0.957725,","0.193343,","0.39682,","0.587309,","0.309664,","0.047077,","-0.942547,","-0.06149,","0.026298,","0.452871,","-0.924792,","-0.175906,","0.14059,","0.384317,","-0.021082,","0.059607,","-0.307097,","0.357837,","0.51423,","0.058941,",0.509701
406,"-0.40008,","0.109976,","-0.077799,","0.320217,","-0.521652,","-0.120917,","0.050259,","0.103449,","-0.300141,","0.507797,","0.092803,","-0.017714,","0.237071,","-0.073641,","0.167018,","0.068153,","0.033265,","0.992338,","-0.038042,","0.093813,","0.12634,","-0.86832,","-0.138444,","-0.761974,","-0.084673,","-1.104299,","-0.206151,","-0.084752,","0.208072,","0.793193,","-0.372147,","-0.204425,","0.316393,","-0.608603,","-0.236355,","0.037315,","-0.306818,","-0.812196,","0.670826,","-0.149642,","-0.075869,","-0.140182,","0.104336,","-0.387892,","-0.409876,","-0.172057,","0.271246,","-0.193278,","-0.116759,","-0.441273,","0.651856,","-0.294659,","0.323502,","0.162765,","0.228814,","0.050639,","0.656503,","0.173365,","-0.842979,","0.380912,","0.609938,","-0.004693,","-0.093082,","-0.127697,","-0.674792,","0.127145,","-0.829744,","0.054352,","0.361989,","-0.008223,","0.061996,","-0.492338,","0.086612,","-0.310528,","0.139769,","-0.910705,","0.373651,","-0.493252,","-0.238514,","-0.049075,","-0.937319,","0.881103,","0.42522,","-0.21877,","-0.31624,","-0.017342,","-0.034134,","-0.54386,","-0.090299,","0.561182,","-0.298742,","0.727214,","-0.139387,","-0.181158,","-0.714876,","-0.343718,","0.151361,","-0.268754,","-0.1434,","0.109343,","-0.001473,","0.39255,","0.203259,","0.450494,","0.003969,","-0.283492,","0.039455,","-0.61528,","-0.107201,","0.167575,","0.357999,","-0.144982,","0.552936,","-0.277683,","-0.425518,","-0.474652,","0.829645,","-0.140324,","0.786211,","0.53161,","0.824071,","-0.216855,","0.011684,","-0.21732,","0.014975,","0.213313,","-0.291435,",0.026335
407,"-0.509141,","-0.283599,","0.201069,","-0.041834,","-0.628535,","0.062887,","-1.112369,","-0.546727,","0.223705,","0.521428,","-0.087867,","-0.160416,","0.347982,","0.52839,","-0.044586,","0.293606,","-0.852642,","0.179649,","-0.409978,","0.607786,","0.342007,","-0.181267,","0.01927,","-0.083034,","0.021911,","-0.400816,","-0.56178,","0.359504,","0.30174,","0.249864,","0.508349,","-0.474286,","0.338843,","-0.689696,","0.56199,","-0.455766,","-0.311979,","-0.888772,","-0.139135,","0.255317,","0.138112,","-0.053313,","0.273227,","-0.259109,","0.065379,","-0.013439,","0.89977,","0.027278,","-0.126505,","-0.029687,","-0.075279,","-0.560518,","0.417677,","0.061297,","0.291274,","-0.720271,","1.013238,","0.478398,","-0.447547,","0.412046,","-0.1192,","-0.184791,","-0.431284,","-0.600817,","-0.33333,","-0.377461,","0.016776,","0.493795,","0.518369,","0.241608,","0.169036,","-0.72011,","0.360064,","0.097193,","0.577323,","-0.653061,","0.133592,","0.245523,","-0.80553,","0.093365,","-0.430897,","0.083966,","0.381432,","-0.124221,","-0.086671,","0.032111,","0.399845,","0.203601,","-0.582193,","0.683821,","-0.144442,","0.594094,","-0.15356,","0.2243,","-0.459903,","0.174814,","-0.960619,","0.212123,","0.54286,","0.756913,","0.708267,","0.209208,","0.341694,","0.110405,","-0.177902,","-0.076761,","0.68021,","-0.549584,","0.294964,","0.002847,","0.423739,","-0.240717,","0.054211,","0.020893,","-0.59533,","-0.283884,","0.876508,","-0.200927,","0.816238,","0.089267,","0.55215,","0.398163,","-0.13137,","0.607424,","0.438608,","-0.077672,","0.042154,",0.232469
408,"-0.033849,","-0.450786,","0.093446,","0.59061,","-0.084617,","-0.105315,","-0.201103,","0.578459,","0.645242,","0.021384,","0.304133,","-0.352386,","-0.520272,","-0.138097,","-0.007534,","0.437924,","-0.053748,","0.127469,","0.152452,","-0.890203,","0.236422,","-0.423424,","-0.18198,","-0.240872,","-0.371906,","0.097976,","-0.402429,","0.440854,","-0.279626,","0.329482,","-0.288589,","-0.317979,","-0.01113,","-0.04642,","0.405773,","-0.527064,","0.38718,","-0.777208,","0.752261,","-0.214222,","-0.56378,","-0.001016,","0.283063,","0.160474,","-0.272452,","-0.266895,","0.495972,","-0.359499,","-0.719001,","-0.793282,","0.114057,","-0.135809,","0.310978,","-0.465625,","0.081643,","-0.006723,","0.750792,","0.237318,","-0.037999,","-0.074142,","0.159717,","0.28131,","-0.878002,","-0.4455,","0.03222,","0.605274,","-0.275953,","0.010906,","-0.032149,","0.602726,","0.78552,","-0.576011,","0.361106,","-0.117417,","0.243933,","-0.719929,","0.235653,","0.421682,","-0.255893,","-0.024959,","0.417415,","-0.262061,","0.227285,","-0.274603,","-0.187051,","-0.422545,","-0.268519,","0.077204,","0.186601,","0.46408,","-0.321396,","-0.059978,","-0.300472,","0.408004,","-0.150849,","0.404355,","-0.381107,","0.019093,","-0.063799,","-0.101394,","1.279075,","-0.127517,","0.167845,","-0.123397,","-0.219212,","0.086023,","0.294831,","-0.947344,","0.595304,","0.120794,","0.182431,","-0.594704,","0.714149,","0.21321,","-0.182005,","-0.187036,","0.423958,","-0.682268,","0.60852,","0.186526,","0.072034,","-0.31044,","0.122517,","0.227127,","-0.015089,","0.559174,","0.102653,",0.439361
409,"-0.218338,","0.259126,","-0.184675,","0.034019,","-0.550348,","-0.41954,","-0.17637,","-0.327356,","0.22426,","-0.375377,","0.137281,","-0.23688,","-0.363502,","-0.003214,","-0.61655,","0.050215,","0.607002,","0.456032,","0.171392,","0.610028,","-0.25267,","-0.647363,","0.014951,","0.008285,","-0.448758,","-0.315939,","-0.29699,","0.270889,","-0.31761,","0.706668,","-1.031229,","-0.465385,","0.331166,","0.166744,","0.274144,","-0.171673,","0.095949,","-0.565845,","0.145307,","-0.182189,","-0.11123,","-0.742743,","-0.112866,","-0.241477,","0.269934,","0.467861,","0.522175,","0.152887,","-0.505647,","-0.192684,","-0.064711,","-0.662006,","0.730491,","-0.000899,","0.417354,","-0.477826,","0.303297,","0.580696,","-0.092104,","0.502748,","0.598313,","-0.527759,","-0.597662,","-0.024287,","-0.121096,","0.582449,","-0.28501,","-0.058064,","0.667688,","-0.336117,","0.107179,","-0.19118,","0.114085,","0.009587,","0.276976,","0.182466,","0.679423,","0.554772,","-0.594815,","0.010309,","-0.304316,","-0.450214,","-0.109179,","0.143009,","-0.111326,","0.356071,","-0.610938,","-0.202985,","0.350973,","0.489153,","-0.03519,","0.326582,","-0.105956,","0.081132,","-0.635132,","0.036527,","-0.278465,","-0.555638,","0.596173,","0.355432,","0.567623,","0.351292,","-0.416032,","0.73792,","-0.018235,","0.11843,","-0.020859,","-1.091813,","0.332363,","-0.062684,","0.379403,","-0.222511,","-0.298666,","0.407402,","0.566747,","-0.683072,","0.473574,","-0.916467,","0.338617,","0.05788,","0.40847,","-0.16396,","-0.018199,","0.112678,","0.384354,","-0.10101,","0.097529,",0.708148
410,"0.039042,","-0.032494,","0.103516,","0.208033,","-0.790221,","-0.224069,","-1.178593,","0.782716,","0.69546,","0.382698,","0.148791,","-0.654455,","-0.124182,","-0.291141,","-0.228415,","0.161312,","-0.617643,","-0.32553,","-0.093582,","-0.02276,","0.170592,","-0.435512,","-0.081015,","-0.186055,","0.013695,","0.178642,","-0.429209,","0.418833,","0.370202,","0.595101,","0.038164,","-0.280385,","0.528243,","-0.364386,","-0.084977,","0.066602,","-0.177363,","-0.570074,","0.787046,","0.661911,","-0.057979,","-0.62969,","-0.277908,","-0.450865,","-0.237447,","-0.098413,","0.131358,","0.261187,","-0.771562,","-0.576904,","-0.060278,","-0.191599,","0.48016,","-0.558631,","1.004949,","0.201799,","0.542108,","0.570757,","0.196971,","-0.347574,","-0.054636,","-0.32636,","-1.00519,","-0.338147,","-0.277086,","-0.01846,","0.142398,","0.684877,","0.64991,","-0.294368,","0.179978,","-0.062036,","0.124566,","-0.439717,","0.437747,","-0.448533,","-0.43949,","0.322214,","0.365341,","-0.799847,","-0.178769,","-0.185658,","-0.165078,","0.043925,","-0.011784,","-0.086302,","0.002985,","0.296175,","-0.167179,","0.301495,","-0.412673,","0.451525,","-0.351053,","0.059878,","-0.739544,","0.244199,","-0.10431,","-0.473717,","0.787489,","0.243821,","0.582214,","0.011537,","0.118955,","0.095439,","-0.122094,","-0.685096,","0.291447,","-0.515158,","-0.498725,","0.037926,","0.279828,","-0.462154,","0.041984,","-0.234781,","-0.036669,","-0.458161,","0.599192,","-0.131146,","-0.140444,","0.438826,","0.516789,","0.258265,","0.305645,","-0.442496,","0.291496,","0.404393,","-0.551385,",0.775587
411,"0.354539,","-0.12305,","0.836358,","0.171861,","-0.215754,","-0.136489,","0.070707,","-0.049691,","0.367965,","-0.62125,","-0.625048,","-0.115503,","0.358143,","0.188113,","0.084955,","-0.571781,","-0.241701,","0.266467,","0.705674,","-0.347663,","0.10388,","-0.558404,","0.504724,","-0.607164,","-0.186417,","-0.135076,","-0.346995,","-0.286803,","0.555373,","0.712608,","0.020949,","-0.547971,","-0.108117,","0.503921,","0.50661,","-0.944919,","0.235471,","-0.772825,","0.422689,","0.068143,","0.481837,","-0.91191,","0.503783,","0.04956,","0.48658,","0.201375,","0.191705,","-0.227751,","-0.687171,","-1.01729,","0.232499,","-0.081882,","-0.019325,","-0.319565,","0.42568,","0.096873,","0.59334,","0.200305,","-0.617964,","0.617666,","0.892697,","-0.308266,","0.143857,","-0.455105,","-0.590842,","0.430877,","-0.60168,","0.74276,","0.363134,","-0.699697,","0.081456,","-0.213387,","-0.328876,","-0.270102,","0.579485,","0.021131,","-0.11089,","0.487426,","-0.106585,","0.134541,","-0.19649,","0.337899,","0.122518,","-0.375942,","-0.720324,","-0.082276,","-0.28673,","0.34496,","-0.266853,","0.478468,","-0.675689,","0.742151,","0.308211,","0.003352,","-0.583305,","0.704068,","-0.859452,","-0.175598,","-0.284051,","0.242055,","0.374117,","-0.443956,","-0.086299,","-0.15559,","0.086934,","-0.432306,","0.441681,","-0.841526,","0.589818,","-0.09398,","0.341597,","-0.16275,","-0.179708,","0.24737,","-0.294627,","-0.128679,","0.726892,","-0.375379,","0.91135,","0.294602,","0.706107,","-0.234647,","0.080787,","-0.218503,","0.465836,","0.254996,","-0.013209,",0.433144
412,"0.189981,","0.088189,","0.923395,","0.159151,","0.005633,","-0.592746,","-0.04083,","0.753158,","0.134011,","0.699097,","-0.481334,","-0.45968,","0.080115,","-0.454939,","-0.063088,","-0.428892,","-0.505237,","0.272025,","0.472502,","-0.02241,","-0.425767,","-0.767466,","-0.710971,","0.026965,","-0.386676,","0.03068,","-0.164627,","0.180505,","-0.512098,","0.880147,","0.14519,","-0.354735,","0.447647,","-0.547448,","0.050095,","-0.094165,","0.221403,","-0.695211,","0.552059,","-0.347219,","0.483503,","0.004178,","0.64365,","-0.340191,","-0.317211,","-0.238871,","0.50618,","0.187296,","0.020555,","-0.766703,","-0.153353,","0.158315,","0.352027,","-0.146403,","0.31782,","0.11921,","0.938444,","-0.801697,","0.028988,","-0.669096,","0.133687,","0.087209,","-0.211366,","0.126888,","-0.197236,","-0.067053,","-0.47165,","0.195983,","0.239849,","-0.404815,","0.022832,","0.410999,","0.32973,","-0.518716,","0.575488,","-0.049942,","0.126227,","0.871455,","-0.780388,","-0.296657,","-0.060279,","0.046281,","0.119954,","-0.202449,","-0.021763,","0.429197,","0.371162,","0.475333,","-0.434994,","0.618161,","0.668858,","0.595254,","-0.111121,","0.517466,","-0.479955,","0.07552,","-0.459907,","-0.296512,","-0.31058,","0.873811,","0.61933,","0.294856,","0.211625,","0.060516,","0.283125,","-0.200931,","-0.340439,","-0.590026,","0.068698,","0.170933,","0.250201,","0.03096,","0.474003,","0.313285,","0.027378,","-0.460846,","0.295093,","-0.619223,","-0.295341,","1.281681,","0.052307,","-0.143612,","0.09069,","0.18427,","0.189964,","0.355505,","0.322542,",0.112789
413,"-0.551653,","0.083061,","0.369097,","0.207103,","-0.061448,","0.475658,","-0.155909,","0.150837,","0.037034,","0.363673,","0.877875,","-0.127045,","0.175096,","-0.162991,","-0.476853,","0.250253,","-0.26722,","0.210771,","0.186178,","-0.108105,","0.220778,","-0.609739,","-0.522509,","-0.318525,","0.014844,","-0.646503,","-0.43084,","0.768375,","-0.285697,","0.693153,","-0.42528,","-0.662562,","-0.253105,","0.00124,","0.206475,","-0.086053,","0.275536,","-0.118195,","0.481784,","-0.889751,","0.862881,","-0.403563,","-0.252301,","-0.426012,","-0.242199,","-0.582537,","-0.47671,","-0.091226,","-0.264181,","-0.697291,","0.777814,","0.056048,","0.022138,","-0.298714,","0.495504,","-0.123754,","0.850258,","0.369752,","-0.638326,","0.014403,","0.273559,","0.243295,","-0.083971,","-0.272019,","0.258899,","0.368396,","-0.222582,","-0.100955,","0.086031,","0.254115,","-0.179806,","-0.110895,","0.14432,","-0.490335,","0.833649,","0.328476,","-0.031924,","-0.03746,","-0.341658,","-0.131694,","0.06828,","-0.362536,","-0.472872,","-0.052568,","0.073222,","-0.271547,","0.05257,","-0.121975,","0.095845,","0.390865,","-0.134623,","0.415702,","0.452845,","0.501412,","-0.679711,","0.664891,","-0.203209,","-0.041784,","-0.085352,","0.370529,","-0.010875,","0.76063,","0.056589,","0.136801,","0.056232,","0.394243,","-0.061355,","-0.835243,","-0.099796,","0.859426,","0.73889,","-0.264778,","0.454917,","0.239985,","0.23263,","0.107725,","0.493956,","-0.229806,","-0.053971,","1.280442,","0.231484,","-0.439517,","0.312191,","-0.035793,","0.366345,","0.540583,","0.054393,",0.049002
414,"-0.357468,","-0.008775,","0.346919,","-0.011425,","-0.439363,","-0.153403,","-0.635486,","0.200599,","0.240544,","0.120647,","0.029273,","-0.506049,","-0.018089,","0.041314,","-0.000891,","0.013145,","0.061167,","0.303918,","0.346087,","-0.247465,","0.279786,","-0.851278,","-0.156725,","-0.305997,","-0.22498,","-0.351037,","-0.349273,","0.313502,","-0.272254,","0.635745,","-0.256447,","-0.550977,","0.168104,","-0.128887,","-0.01126,","-0.162572,","0.21613,","-0.750764,","0.613058,","-0.277648,","0.277307,","-0.210536,","-0.135292,","-0.282656,","-0.234571,","-0.230054,","0.301974,","-0.260949,","-0.425471,","-0.53314,","0.35563,","-0.406954,","0.340619,","-0.188943,","0.479276,","-0.243537,","0.803731,","0.249414,","-0.172438,","0.263531,","0.241257,","-0.003961,","-0.55377,","-0.484789,","-0.086314,","0.227577,","-0.277663,","0.323098,","0.41098,","-0.030236,","0.507152,","-0.020694,","0.142526,","-0.262498,","0.606632,","-0.258891,","0.286343,","0.607398,","-0.371015,","-0.059669,","-0.479242,","-0.076244,","0.003952,","-0.175466,","0.106408,","0.082127,","-0.244989,","0.074632,","-0.474738,","0.636513,","-0.217403,","0.741644,","0.061093,","0.058477,","-0.649055,","0.339197,","-0.516137,","-0.420449,","0.109374,","0.276289,","0.524344,","0.010665,","0.314241,","0.236346,","-0.325476,","-0.081833,","0.142071,","-0.788538,","-0.014889,","0.066006,","0.485973,","-0.184443,","0.3479,","-0.24186,","0.075304,","-0.554951,","0.653349,","-0.564298,","-0.030385,","0.672037,","0.542084,","-0.128651,","-0.116916,","0.198736,","0.103392,","0.491889,","0.086279,",0.321669
415,"-0.141372,","0.024698,","0.255858,","0.379101,","-0.885625,","-0.380609,","-0.0741,","0.828542,","0.849322,","0.094373,","0.2255,","-0.765322,","-0.284096,","-0.267426,","0.36923,","-0.457749,","-0.303664,","-0.012378,","0.613304,","0.537613,","-0.001284,","-0.72787,","-0.308879,","0.246039,","-0.267494,","-0.228856,","-0.394092,","-0.164486,","-0.006177,","0.842261,","-0.092721,","-0.361078,","0.016219,","-0.444827,","-0.123019,","-0.598388,","-0.078771,","-0.235187,","0.384125,","0.142417,","-0.40472,","-0.125766,","-0.344973,","-0.726216,","-0.02846,","-0.299079,","-0.041334,","-0.265529,","-0.936945,","-0.638737,","0.592016,","0.032938,","-0.546384,","-0.235989,","0.038222,","0.310513,","0.491311,","-0.063758,","-0.129894,","0.678682,","0.309961,","0.52578,","-0.617168,","-0.65415,","0.025627,","0.160891,","0.268558,","-0.028073,","0.487077,","-0.695368,","0.050677,","0.472737,","-0.07957,","0.261455,","0.736324,","-0.293932,","0.437405,","0.146651,","-0.318372,","-0.176495,","-0.926795,","-0.40096,","0.071694,","-0.075763,","0.371402,","0.444263,","-0.20563,","-0.211231,","-0.768275,","0.243312,","0.011369,","0.619433,","0.317475,","0.309201,","-0.496595,","0.73205,","-0.195668,","-0.288088,","-0.354804,","0.675195,","1.151419,","-0.25272,","0.39074,","0.684462,","-0.496192,","-0.846413,","0.28168,","-0.61292,","-0.044625,","-0.653486,","1.131636,","-0.284128,","-0.235973,","-0.258509,","0.356592,","-0.433891,","-0.023919,","0.498965,","0.251914,","0.838874,","1.181384,","0.077212,","-0.082393,","-0.002232,","-0.229837,","-0.036638,","-0.411591,",0.167533
416,"-0.082376,","-0.062586,","-0.134306,","-0.111687,","-0.239771,","-0.441896,","-0.842483,","0.387928,","0.386346,","0.292447,","0.148055,","-0.416072,","0.206686,","-0.097616,","0.260594,","-0.136057,","0.561084,","0.511511,","0.450324,","0.207029,","0.240986,","-1.035073,","-0.125588,","-0.046849,","0.507745,","-0.593373,","-0.531385,","0.333928,","-0.309238,","0.53808,","-0.387139,","-0.285506,","0.583639,","-0.276744,","-0.074488,","-0.212015,","0.28452,","-0.522225,","-0.090129,","0.058383,","-0.147326,","0.28384,","-0.356585,","-0.373541,","-0.626885,","0.052512,","0.524768,","-0.015037,","-0.291781,","0.143038,","0.233124,","-0.286154,","-0.09089,","-0.268046,","0.468289,","-0.213856,","0.718844,","0.392103,","-0.539391,","0.101656,","-0.046865,","0.31369,","-0.758353,","-0.163209,","0.335086,","-0.209643,","-0.134256,","0.401027,","0.046832,","0.70887,","0.048128,","-0.151844,","0.027494,","0.381545,","0.828623,","-0.527943,","-0.034223,","0.312217,","-0.66057,","0.330587,","-0.561012,","-0.052888,","-0.014324,","0.612961,","-0.155939,","0.020579,","-0.219599,","-0.124578,","-0.426705,","0.582627,","0.017519,","0.399669,","0.450399,","-0.00952,","-0.463846,","0.371817,","-0.480389,","-0.332449,","-0.005241,","-0.280333,","0.558117,","-0.400665,","-0.095917,","0.555592,","-0.326583,","1.06128,","0.78884,","-0.27561,","0.304,","-0.368493,","0.576814,","0.205455,","0.632207,","-0.173699,","0.328999,","-0.422064,","0.197682,","-0.87987,","-0.505677,","0.063653,","-0.083836,","0.299234,","0.013747,","-0.260784,","0.229639,","0.506044,","0.634494,",0.588352
417,"-0.292235,","0.279893,","0.265491,","-0.087915,","0.127588,","0.251151,","-0.992802,","0.016654,","0.753885,","0.273953,","-0.327356,","-0.59106,","0.191254,","0.081659,","0.159396,","-0.393422,","0.11221,","0.624791,","0.139679,","-0.483024,","0.031213,","-0.33546,","0.322004,","0.234033,","-0.450763,","-0.535458,","-0.248395,","0.310816,","-0.208757,","0.428178,","0.00823,","-0.372911,","0.390917,","-0.363212,","0.409931,","-0.129599,","0.054454,","-0.282106,","0.610561,","0.280769,","0.026677,","-0.303259,","-0.265018,","0.188748,","-0.12619,","0.058808,","0.031773,","0.208757,","-0.20263,","0.038262,","0.233375,","-0.220771,","-0.407755,","0.76927,","0.366185,","0.053044,","0.658695,","-0.147015,","-0.078989,","0.223839,","-0.275371,","0.148364,","-0.230899,","-0.135897,","-0.021125,","0.601823,","-0.015603,","0.594419,","-0.247558,","0.261433,","0.770898,","0.122939,","-0.08799,","-0.981242,","0.514956,","-0.205987,","0.359275,","0.882025,","-0.303513,","-0.017323,","-0.61777,","0.161094,","0.64256,","-0.2687,","-0.227363,","-0.12414,","0.124147,","0.576742,","-0.305935,","0.242894,","-0.51889,","0.562626,","-0.346245,","0.160583,","-0.502665,","0.312104,","-0.224512,","-0.375936,","-0.450134,","0.561736,","0.676368,","0.459672,","0.493234,","0.355432,","-0.341195,","-0.553801,","0.026218,","-0.399987,","-0.837819,","0.508294,","0.582331,","0.228299,","0.388958,","-0.643202,","-0.564776,","-0.0935,","1.063479,","-0.417614,","0.049768,","0.489866,","0.055142,","0.649005,","-0.362572,","0.272924,","0.281436,","0.516103,","0.435358,",0.563267
418,"-0.535044,","0.075401,","0.300506,","0.034662,","-0.34067,","-0.134326,","-0.516085,","0.075777,","0.173794,","0.064538,","0.171182,","-0.37226,","0.002449,","0.072578,","-0.074756,","0.167155,","-0.000446,","0.414761,","0.40031,","-0.159825,","0.511264,","-0.598648,","-0.063386,","-0.534388,","-0.297085,","-0.57142,","-0.245527,","0.324212,","-0.301185,","0.654321,","-0.108263,","-0.332799,","0.257558,","-0.139437,","0.242733,","-0.063654,","0.173602,","-0.617757,","0.471542,","-0.20673,","0.174631,","-0.102197,","-0.019926,","-0.301972,","-0.025443,","-0.245,","0.118672,","-0.232329,","-0.301176,","-0.405346,","0.371919,","-0.330923,","0.139135,","-0.186263,","0.370112,","-0.009756,","0.409475,","0.15416,","-0.015672,","0.425082,","0.095619,","0.09435,","-0.502952,","-0.571368,","-0.017979,","0.211029,","-0.030111,","0.212902,","0.04875,","-0.106607,","0.549346,","-0.041643,","0.119194,","-0.201117,","0.630968,","-0.024973,","0.06889,","0.569128,","-0.281547,","-0.057889,","-0.113382,","-0.122605,","0.068273,","-0.141162,","0.120392,","-0.063713,","-0.351425,","0.000651,","-0.385891,","0.586316,","-0.30388,","0.571385,","0.178406,","0.398727,","-0.334435,","0.358864,","-0.368157,","-0.556561,","0.256062,","0.479438,","0.303712,","0.046561,","0.302451,","0.122567,","-0.386178,","0.069988,","0.177593,","-0.662715,","-0.011569,","0.125058,","0.307893,","0.003029,","0.41417,","-0.394098,","0.194906,","-0.636737,","0.720811,","-0.673792,","-0.26938,","0.591999,","0.431362,","0.076264,","-0.092667,","0.220589,","0.20361,","0.575149,","-0.246219,",0.412874
419,"-0.001989,","0.417672,","-0.1547,","-0.432058,","-0.042335,","-0.582269,","-0.908369,","0.243194,","-0.144839,","-0.111947,","0.105876,","-0.130935,","-0.51516,","0.328165,","0.361349,","0.80439,","0.732906,","0.251254,","0.552331,","0.00649,","0.443114,","-0.894697,","-0.373327,","-0.867165,","0.01157,","-0.217508,","-0.406834,","-0.433565,","-0.703441,","0.763309,","0.036188,","-0.306224,","-0.363365,","-0.629268,","-0.345002,","-0.324438,","0.416947,","-0.765042,","0.034538,","-0.215805,","0.4345,","0.080087,","0.018474,","-0.236668,","-0.056727,","-0.179225,","-0.316961,","-0.606519,","-0.542698,","-0.750481,","0.297822,","-0.819467,","0.631176,","-0.11656,","0.678421,","-0.21049,","1.02165,","0.439477,","0.183274,","0.054125,","0.335125,","-0.237154,","-0.38962,","0.291237,","0.389807,","0.054441,","-0.136034,","-0.229621,","0.166286,","0.125335,","0.75788,","-0.354429,","0.535795,","0.002838,","-0.000611,","-0.5397,","0.301361,","0.648668,","0.275705,","0.069998,","-0.21022,","0.215941,","-0.224205,","-0.319011,","0.236483,","-0.473671,","-0.67415,","0.25261,","-0.723491,","0.647023,","-0.015877,","0.253733,","0.708823,","0.052662,","-0.585318,","-0.198681,","-0.181315,","0.033099,","0.603411,","0.021517,","0.267372,","0.135205,","0.111284,","0.49193,","-0.573359,","-0.415258,","-0.603006,","-0.932008,","0.407487,","0.294658,","0.241523,","-0.27864,","0.204123,","-0.128485,","0.348682,","0.025136,","0.305079,","-0.168037,","0.071298,","0.493066,","0.354853,","0.046493,","-0.363012,","0.082654,","-0.035944,","0.77969,","-0.042636,",-0.206982
