3,875:1,1810:1,1997:3.3,1998:3.7301587301587302
3,875:1,1551:1,1997:3.8,1998:3.7301587301587302
3,875:1,1729:1,1997:3.95,1998:3.7301587301587302
5,875:1,1970:1,1997:3.5,1998:3.7301587301587302
2,875:1,1464:1,1997:3.4,1998:3.7301587301587302
4,875:1,1601:1,1997:3.7,1998:3.7301587301587302
3,875:1,1524:1,1997:3.55,1998:3.7301587301587302
4,875:1,1817:1,1997:3.75,1998:3.7301587301587302
5,875:1,1365:1,1997:3.9,1998:3.7301587301587302
5,875:1,1650:1,1997:4.05,1998:3.7301587301587302
5,875:1,1719:1,1997:3.95,1998:3.7301587301587302
5,875:1,1742:1,1997:4.15,1998:3.7301587301587302
5,875:1,1679:1,1997:3.65,1998:3.7301587301587302
3,875:1,1827:1,1997:2.95,1998:3.7301587301587302
3,875:1,1552:1,1997:3.35,1998:3.7301587301587302
3,875:1,1694:1,1997:2.65,1998:3.7301587301587302
2,875:1,1861:1,1997:3.7,1998:3.7301587301587302
4,875:1,1895:1,1997:3.1,1998:3.7301587301587302
4,875:1,1281:1,1997:4.1,1998:3.7301587301587302
4,878:1,1558:1,1997:3.95,1998:2.30327868852459
2,878:1,1469:1,1997:3.25,1998:2.30327868852459
2,878:1,1986:1,1997:4.2,1998:2.30327868852459
2,878:1,1672:1,1997:2.65,1998:2.30327868852459
4,878:1,1580:1,1997:3.8,1998:2.30327868852459
1,878:1,1643:1,1997:3.0,1998:2.30327868852459
3,878:1,1807:1,1997:2.7,1998:2.30327868852459
4,878:1,1638:1,1997:4.1,1998:2.30327868852459
2,878:1,1733:1,1997:2.8,1998:2.30327868852459
1,878:1,1490:1,1997:3.05,1998:2.30327868852459
2,878:1,1534:1,1997:3.65,1998:2.30327868852459
3,878:1,1573:1,1997:4.0,1998:2.30327868852459
3,878:1,1636:1,1997:4.25,1998:2.30327868852459
2,878:1,1701:1,1997:4.35,1998:2.30327868852459
1,878:1,1613:1,1997:2.0,1998:2.30327868852459
2,878:1,1785:1,1997:2.8,1998:2.30327868852459
2,878:1,1517:1,1997:2.8,1998:2.30327868852459
2,878:1,1985:1,1997:3.05,1998:2.30327868852459
3,878:1,1522:1,1997:3.35,1998:2.30327868852459
3,878:1,1899:1,1997:4.25,1998:2.30327868852459
3,878:1,1640:1,1997:3.55,1998:2.30327868852459
4,878:1,1918:1,1997:3.5,1998:2.30327868852459
1,878:1,1542:1,1997:2.75,1998:2.30327868852459
4,878:1,1860:1,1997:3.4,1998:2.30327868852459
2,878:1,1549:1,1997:3.1,1998:2.30327868852459
4,878:1,1525:1,1997:3.9,1998:2.30327868852459
2,878:1,1697:1,1997:3.45,1998:2.30327868852459
5,878:1,1616:1,1997:4.15,1998:2.30327868852459
1,878:1,1512:1,1997:2.75,1998:2.30327868852459
4,878:1,1716:1,1997:3.7,1998:2.30327868852459
3,878:1,1901:1,1997:3.25,1998:2.30327868852459
1,878:1,1463:1,1997:2.85,1998:2.30327868852459
2,878:1,1604:1,1997:3.65,1998:2.30327868852459
2,878:1,1440:1,1997:3.05,1998:2.30327868852459
3,878:1,1735:1,1997:3.7,1998:2.30327868852459
4,878:1,1545:1,1997:3.85,1998:2.30327868852459
3,878:1,1597:1,1997:3.35,1998:2.30327868852459
2,878:1,1497:1,1997:3.65,1998:2.30327868852459
3,878:1,1812:1,1997:3.9,1998:2.30327868852459
3,878:1,1790:1,1997:3.8,1998:2.30327868852459
2,878:1,1664:1,1997:3.65,1998:2.30327868852459
1,878:1,1389:1,1997:3.0,1998:2.30327868852459
4,878:1,1406:1,1997:3.85,1998:2.30327868852459
3,878:1,1566:1,1997:3.8,1998:2.30327868852459
2,878:1,1872:1,1997:3.6,1998:2.30327868852459
3,878:1,1635:1,1997:4.3,1998:2.30327868852459
3,878:1,1756:1,1997:3.75,1998:2.30327868852459
2,878:1,1533:1,1997:3.5,1998:2.30327868852459
2,878:1,1538:1,1997:3.65,1998:2.30327868852459
2,878:1,1902:1,1997:4.05,1998:2.30327868852459
3,878:1,1531:1,1997:3.75,1998:2.30327868852459
2,878:1,1567:1,1997:3.3,1998:2.30327868852459
2,878:1,1677:1,1997:3.75,1998:2.30327868852459
3,878:1,1633:1,1997:3.95,1998:2.30327868852459
3,878:1,1909:1,1997:4.3,1998:2.30327868852459
3,878:1,1607:1,1997:3.5,1998:2.30327868852459
3,878:1,1641:1,1997:3.8,1998:2.30327868852459
3,878:1,1858:1,1997:4.35,1998:2.30327868852459
3,878:1,1798:1,1997:4.15,1998:2.30327868852459
1,878:1,1700:1,1997:2.45,1998:2.30327868852459
2,878:1,1492:1,1997:3.85,1998:2.30327868852459
2,878:1,1634:1,1997:3.45,1998:2.30327868852459
3,878:1,1526:1,1997:3.0,1998:2.30327868852459
4,878:1,1467:1,1997:3.55,1998:2.30327868852459
4,878:1,1801:1,1997:3.45,1998:2.30327868852459
4,878:1,1739:1,1997:4.15,1998:2.30327868852459
2,878:1,1703:1,1997:3.6,1998:2.30327868852459
3,878:1,1437:1,1997:3.45,1998:2.30327868852459
1,878:1,1726:1,1997:2.7,1998:2.30327868852459
4,878:1,1653:1,1997:3.65,1998:2.30327868852459
2,878:1,1621:1,1997:3.2,1998:2.30327868852459
2,878:1,1596:1,1997:3.6,1998:2.30327868852459
2,878:1,1778:1,1997:3.95,1998:2.30327868852459
2,878:1,1943:1,1997:3.7,1998:2.30327868852459
2,878:1,1408:1,1997:3.35,1998:2.30327868852459
2,878:1,1780:1,1997:3.6,1998:2.30327868852459
2,878:1,1941:1,1997:3.85,1998:2.30327868852459
3,878:1,1853:1,1997:3.35,1998:2.30327868852459
2,878:1,1585:1,1997:2.7,1998:2.30327868852459
3,878:1,1491:1,1997:3.55,1998:2.30327868852459
4,878:1,1839:1,1997:3.9,1998:2.30327868852459
2,878:1,1747:1,1997:4.1,1998:2.30327868852459
2,878:1,1897:1,1997:3.85,1998:2.30327868852459
2,878:1,1930:1,1997:3.4,1998:2.30327868852459
2,878:1,1751:1,1997:3.6,1998:2.30327868852459
3,878:1,1501:1,1997:3.6,1998:2.30327868852459
2,878:1,1577:1,1997:3.35,1998:2.30327868852459
2,878:1,1990:1,1997:3.0,1998:2.30327868852459
2,878:1,1795:1,1997:3.9,1998:2.30327868852459
2,878:1,1913:1,1997:3.2,1998:2.30327868852459
3,878:1,1939:1,1997:3.15,1998:2.30327868852459
2,878:1,1791:1,1997:4.0,1998:2.30327868852459
2,878:1,1584:1,1997:3.9,1998:2.30327868852459
3,878:1,1792:1,1997:3.6,1998:2.30327868852459
2,878:1,1712:1,1997:3.75,1998:2.30327868852459
1,878:1,1769:1,1997:2.65,1998:2.30327868852459
1,878:1,1551:1,1997:3.8,1998:2.30327868852459
2,878:1,1511:1,1997:3.7,1998:2.30327868852459
2,878:1,1759:1,1997:3.2,1998:2.30327868852459
2,878:1,1953:1,1997:3.35,1998:2.30327868852459
4,878:1,1970:1,1997:3.5,1998:2.30327868852459
4,878:1,1516:1,1997:3.25,1998:2.30327868852459
1,878:1,1794:1,1997:3.2,1998:2.30327868852459
3,878:1,1441:1,1997:4.05,1998:2.30327868852459
2,878:1,1464:1,1997:3.4,1998:2.30327868852459
2,878:1,1601:1,1997:3.7,1998:2.30327868852459
2,878:1,1524:1,1997:3.55,1998:2.30327868852459
2,878:1,1720:1,1997:3.0,1998:2.30327868852459
2,878:1,1931:1,1997:3.1,1998:2.30327868852459
2,878:1,1875:1,1997:4.05,1998:2.30327868852459
2,878:1,1887:1,1997:3.7,1998:2.30327868852459
3,878:1,1327:1,1997:4.0,1998:2.30327868852459
2,878:1,1687:1,1997:3.05,1998:2.30327868852459
3,878:1,1334:1,1997:4.0,1998:2.30327868852459
2,878:1,1903:1,1997:2.7,1998:2.30327868852459
1,878:1,1666:1,1997:3.2,1998:2.30327868852459
3,878:1,1564:1,1997:3.35,1998:2.30327868852459
2,878:1,1674:1,1997:3.8,1998:2.30327868852459
2,878:1,1683:1,1997:3.75,1998:2.30327868852459
4,878:1,1919:1,1997:3.4,1998:2.30327868852459
2,878:1,1817:1,1997:3.75,1998:2.30327868852459
2,878:1,1915:1,1997:4.2,1998:2.30327868852459
2,878:1,1624:1,1997:3.65,1998:2.30327868852459
2,878:1,1600:1,1997:3.7,1998:2.30327868852459
3,878:1,1925:1,1997:3.7,1998:2.30327868852459
3,878:1,1598:1,1997:3.35,1998:2.30327868852459
2,878:1,1681:1,1997:3.7,1998:2.30327868852459
2,878:1,1755:1,1997:3.0,1998:2.30327868852459
2,878:1,1818:1,1997:3.75,1998:2.30327868852459
2,878:1,1658:1,1997:3.45,1998:2.30327868852459
2,878:1,1822:1,1997:3.5,1998:2.30327868852459
2,878:1,1642:1,1997:3.3,1998:2.30327868852459
3,878:1,1743:1,1997:4.0,1998:2.30327868852459
2,878:1,1773:1,1997:3.3,1998:2.30327868852459
3,878:1,1952:1,1997:3.6,1998:2.30327868852459
2,878:1,1936:1,1997:3.85,1998:2.30327868852459
1,878:1,1586:1,1997:3.4,1998:2.30327868852459
2,878:1,1927:1,1997:3.65,1998:2.30327868852459
3,878:1,1741:1,1997:3.85,1998:2.30327868852459
2,878:1,1855:1,1997:4.1,1998:2.30327868852459
2,878:1,1679:1,1997:3.65,1998:2.30327868852459
3,878:1,1728:1,1997:3.55,1998:2.30327868852459
2,878:1,1827:1,1997:2.95,1998:2.30327868852459
2,878:1,1761:1,1997:3.45,1998:2.30327868852459
3,878:1,1831:1,1997:3.25,1998:2.30327868852459
2,878:1,1948:1,1997:3.3,1998:2.30327868852459
2,878:1,1447:1,1997:3.4,1998:2.30327868852459
2,878:1,1921:1,1997:3.6,1998:2.30327868852459
1,878:1,1563:1,1997:3.05,1998:2.30327868852459
2,878:1,1544:1,1997:3.15,1998:2.30327868852459
3,878:1,1552:1,1997:3.35,1998:2.30327868852459
1,878:1,1536:1,1997:3.1,1998:2.30327868852459
2,878:1,1507:1,1997:3.15,1998:2.30327868852459
2,878:1,1665:1,1997:2.9,1998:2.30327868852459
2,878:1,1537:1,1997:3.5,1998:2.30327868852459
2,878:1,1581:1,1997:3.2,1998:2.30327868852459
2,878:1,1691:1,1997:2.8,1998:2.30327868852459
3,878:1,1702:1,1997:3.75,1998:2.30327868852459
3,878:1,1218:1,1997:4.2,1998:2.30327868852459
3,878:1,1265:1,1997:4.15,1998:2.30327868852459
3,878:1,1694:1,1997:2.65,1998:2.30327868852459
2,878:1,1772:1,1997:3.25,1998:2.30327868852459
2,878:1,1626:1,1997:3.45,1998:2.30327868852459
3,878:1,1070:1,1997:4.05,1998:2.30327868852459
2,878:1,1520:1,1997:3.85,1998:2.30327868852459
1,878:1,1895:1,1997:3.1,1998:2.30327868852459
2,878:1,1979:1,1997:2.85,1998:2.30327868852459
1,878:1,1695:1,1997:2.85,1998:2.30327868852459
2,878:1,1405:1,1997:3.0,1998:2.30327868852459
2,878:1,1977:1,1997:2.55,1998:2.30327868852459
2,878:1,1284:1,1997:4.15,1998:2.30327868852459
2,878:1,1824:1,1997:3.2,1998:2.30327868852459
2,878:1,1588:1,1997:3.05,1998:2.30327868852459
2,878:1,1904:1,1997:3.25,1998:2.30327868852459
2,878:1,1448:1,1997:4.1,1998:2.30327868852459
2,878:1,1559:1,1997:2.85,1998:2.30327868852459
1,878:1,1916:1,1997:2.65,1998:2.30327868852459
2,878:1,1825:1,1997:3.05,1998:2.30327868852459
2,878:1,1935:1,1997:2.6,1998:2.30327868852459
2,878:1,1813:1,1997:3.1,1998:2.30327868852459
3,878:1,1714:1,1997:2.9,1998:2.30327868852459
2,878:1,1926:1,1997:3.45,1998:2.30327868852459
1,878:1,1708:1,1997:2.85,1998:2.30327868852459
2,878:1,1932:1,1997:2.5,1998:2.30327868852459
2,878:1,1866:1,1997:3.3,1998:2.30327868852459
2,878:1,1675:1,1997:2.6,1998:2.30327868852459
3,878:1,1797:1,1997:3.4,1998:2.30327868852459
2,878:1,1849:1,1997:3.05,1998:2.30327868852459
2,878:1,1710:1,1997:3.1,1998:2.30327868852459
2,878:1,1730:1,1997:3.15,1998:2.30327868852459
2,878:1,1610:1,1997:2.85,1998:2.30327868852459
2,878:1,1603:1,1997:3.1,1998:2.30327868852459
1,878:1,1680:1,1997:3.4,1998:2.30327868852459
2,878:1,1964:1,1997:2.5,1998:2.30327868852459
2,878:1,1767:1,1997:3.55,1998:2.30327868852459
3,878:1,1933:1,1997:3.7,1998:2.30327868852459
3,878:1,1468:1,1997:2.5,1998:2.30327868852459
1,878:1,1828:1,1997:2.8,1998:2.30327868852459
2,878:1,1746:1,1997:3.55,1998:2.30327868852459
2,878:1,1826:1,1997:3.05,1998:2.30327868852459
1,878:1,1546:1,1997:2.95,1998:2.30327868852459
1,878:1,1648:1,1997:2.8,1998:2.30327868852459
2,878:1,1078:1,1997:4.15,1998:2.30327868852459
2,878:1,1753:1,1997:3.05,1998:2.30327868852459
4,878:1,1086:1,1997:4.3,1998:2.30327868852459
5,878:1,1275:1,1997:4.05,1998:2.30327868852459
3,878:1,1295:1,1997:4.45,1998:2.30327868852459
2,878:1,1298:1,1997:4.15,1998:2.30327868852459
3,878:1,1273:1,1997:4.1,1998:2.30327868852459
3,878:1,1395:1,1997:4.1,1998:2.30327868852459
3,878:1,1168:1,1997:4.4,1998:2.30327868852459
4,878:1,1166:1,1997:4.25,1998:2.30327868852459
2,878:1,1190:1,1997:4.2,1998:2.30327868852459
3,878:1,1053:1,1997:4.2,1998:2.30327868852459
2,878:1,1820:1,1997:2.55,1998:2.30327868852459
2,878:1,1579:1,1997:3.3,1998:2.30327868852459
2,878:1,1779:1,1997:3.2,1998:2.30327868852459
3,878:1,1449:1,1997:2.65,1998:2.30327868852459
2,878:1,1844:1,1997:3.0,1998:2.30327868852459
2,878:1,1799:1,1997:3.7,1998:2.30327868852459
2,878:1,1776:1,1997:3.25,1998:2.30327868852459
3,878:1,1894:1,1997:3.35,1998:2.30327868852459
2,878:1,1429:1,1997:3.65,1998:2.30327868852459
1,878:1,1562:1,1997:2.6,1998:2.30327868852459
2,878:1,1750:1,1997:2.8,1998:2.30327868852459
2,878:1,1656:1,1997:2.6,1998:2.30327868852459
2,878:1,1715:1,1997:3.2,1998:2.30327868852459
3,878:1,1071:1,1997:4.3,1998:2.30327868852459
3,878:1,1804:1,1997:3.5,1998:2.30327868852459
1,878:1,1723:1,1997:2.8,1998:2.30327868852459
2,878:1,1685:1,1997:3.15,1998:2.30327868852459
2,878:1,1806:1,1997:2.7,1998:2.30327868852459
2,878:1,1630:1,1997:2.65,1998:2.30327868852459
2,878:1,1556:1,1997:2.6,1998:2.30327868852459
1,878:1,1745:1,1997:2.7,1998:2.30327868852459
1,878:1,1802:1,1997:3.0,1998:2.30327868852459
2,878:1,1934:1,1997:3.15,1998:2.30327868852459
2,878:1,1253:1,1997:4.0,1998:2.30327868852459
3,878:1,1175:1,1997:4.2,1998:2.30327868852459
1,878:1,1768:1,1997:2.65,1998:2.30327868852459
2,878:1,1870:1,1997:2.7,1998:2.30327868852459
2,878:1,1543:1,1997:3.35,1998:2.30327868852459
2,878:1,1749:1,1997:2.6,1998:2.30327868852459
2,878:1,1519:1,1997:2.55,1998:2.30327868852459
3,879:1,1558:1,1997:3.95,1998:3.2542372881355934
4,879:1,1580:1,1997:3.8,1998:3.2542372881355934
2,879:1,1643:1,1997:3.0,1998:3.2542372881355934
2,879:1,1420:1,1997:2.9,1998:3.2542372881355934
4,879:1,1638:1,1997:4.1,1998:3.2542372881355934
3,879:1,1490:1,1997:3.05,1998:3.2542372881355934
2,879:1,1573:1,1997:4.0,1998:3.2542372881355934
3,879:1,1636:1,1997:4.25,1998:3.2542372881355934
4,879:1,1701:1,1997:4.35,1998:3.2542372881355934
4,879:1,1522:1,1997:3.35,1998:3.2542372881355934
4,879:1,1899:1,1997:4.25,1998:3.2542372881355934
3,879:1,1640:1,1997:3.55,1998:3.2542372881355934
4,879:1,1860:1,1997:3.4,1998:3.2542372881355934
3,879:1,1525:1,1997:3.9,1998:3.2542372881355934
4,879:1,1616:1,1997:4.15,1998:3.2542372881355934
2,879:1,1512:1,1997:2.75,1998:3.2542372881355934
3,879:1,1901:1,1997:3.25,1998:3.2542372881355934
1,879:1,1463:1,1997:2.85,1998:3.2542372881355934
3,879:1,1440:1,1997:3.05,1998:3.2542372881355934
4,879:1,1735:1,1997:3.7,1998:3.2542372881355934
4,879:1,1545:1,1997:3.85,1998:3.2542372881355934
3,879:1,1497:1,1997:3.65,1998:3.2542372881355934
3,879:1,1790:1,1997:3.8,1998:3.2542372881355934
3,879:1,1406:1,1997:3.85,1998:3.2542372881355934
3,879:1,1872:1,1997:3.6,1998:3.2542372881355934
3,879:1,1635:1,1997:4.3,1998:3.2542372881355934
4,879:1,1531:1,1997:3.75,1998:3.2542372881355934
3,879:1,1677:1,1997:3.75,1998:3.2542372881355934
2,879:1,1450:1,1997:3.75,1998:3.2542372881355934
5,879:1,1633:1,1997:3.95,1998:3.2542372881355934
4,879:1,1641:1,1997:3.8,1998:3.2542372881355934
4,879:1,1620:1,1997:4.2,1998:3.2542372881355934
3,879:1,1798:1,1997:4.15,1998:3.2542372881355934
4,879:1,1851:1,1997:4.3,1998:3.2542372881355934
4,879:1,1852:1,1997:4.3,1998:3.2542372881355934
3,879:1,1890:1,1997:4.05,1998:3.2542372881355934
3,879:1,1739:1,1997:4.15,1998:3.2542372881355934
3,879:1,1653:1,1997:3.65,1998:3.2542372881355934
3,879:1,1778:1,1997:3.95,1998:3.2542372881355934
4,879:1,1924:1,1997:4.1,1998:3.2542372881355934
3,879:1,1501:1,1997:3.6,1998:3.2542372881355934
3,879:1,1696:1,1997:3.3,1998:3.2542372881355934
4,879:1,1551:1,1997:3.8,1998:3.2542372881355934
2,879:1,1729:1,1997:3.95,1998:3.2542372881355934
1,879:1,1794:1,1997:3.2,1998:3.2542372881355934
2,879:1,1464:1,1997:3.4,1998:3.2542372881355934
2,879:1,1601:1,1997:3.7,1998:3.2542372881355934
4,879:1,1125:1,1997:4.2,1998:3.2542372881355934
4,879:1,1931:1,1997:3.1,1998:3.2542372881355934
4,879:1,1875:1,1997:4.05,1998:3.2542372881355934
4,879:1,1915:1,1997:4.2,1998:3.2542372881355934
3,879:1,1936:1,1997:3.85,1998:3.2542372881355934
4,879:1,1719:1,1997:3.95,1998:3.2542372881355934
4,879:1,1742:1,1997:4.15,1998:3.2542372881355934
3,879:1,1855:1,1997:4.1,1998:3.2542372881355934
4,879:1,1679:1,1997:3.65,1998:3.2542372881355934
3,879:1,1527:1,1997:3.45,1998:3.2542372881355934
4,879:1,1694:1,1997:2.65,1998:3.2542372881355934
4,879:1,1235:1,1997:4.0,1998:3.2542372881355934
4,880:1,1558:1,1997:3.95,1998:3.8461538461538463
4,880:1,1638:1,1997:4.1,1998:3.8461538461538463
4,880:1,1490:1,1997:3.05,1998:3.8461538461538463
4,880:1,1636:1,1997:4.25,1998:3.8461538461538463
3,880:1,1578:1,1997:2.8,1998:3.8461538461538463
5,880:1,1899:1,1997:4.25,1998:3.8461538461538463
3,880:1,1918:1,1997:3.5,1998:3.8461538461538463
3,880:1,1549:1,1997:3.1,1998:3.8461538461538463
5,880:1,1812:1,1997:3.9,1998:3.8461538461538463
4,880:1,1664:1,1997:3.65,1998:3.8461538461538463
4,880:1,1635:1,1997:4.3,1998:3.8461538461538463
3,880:1,1531:1,1997:3.75,1998:3.8461538461538463
5,880:1,1633:1,1997:3.95,1998:3.8461538461538463
4,880:1,1641:1,1997:3.8,1998:3.8461538461538463
4,880:1,1858:1,1997:4.35,1998:3.8461538461538463
3,880:1,1620:1,1997:4.2,1998:3.8461538461538463
5,880:1,1798:1,1997:4.15,1998:3.8461538461538463
3,880:1,1851:1,1997:4.3,1998:3.8461538461538463
4,880:1,1782:1,1997:4.35,1998:3.8461538461538463
3,880:1,1491:1,1997:3.55,1998:3.8461538461538463
4,880:1,1473:1,1997:3.75,1998:3.8461538461538463
4,880:1,1897:1,1997:3.85,1998:3.8461538461538463
5,880:1,1791:1,1997:4.0,1998:3.8461538461538463
4,880:1,1608:1,1997:3.8,1998:3.8461538461538463
4,880:1,1742:1,1997:4.15,1998:3.8461538461538463
2,880:1,1694:1,1997:2.65,1998:3.8461538461538463
3,882:1,1558:1,1997:3.95,1998:3.8194444444444446
5,882:1,1469:1,1997:3.25,1998:3.8194444444444446
5,882:1,1638:1,1997:4.1,1998:3.8194444444444446
1,882:1,1733:1,1997:2.8,1998:3.8194444444444446
4,882:1,1490:1,1997:3.05,1998:3.8194444444444446
5,882:1,1573:1,1997:4.0,1998:3.8194444444444446
5,882:1,1636:1,1997:4.25,1998:3.8194444444444446
5,882:1,1701:1,1997:4.35,1998:3.8194444444444446
1,882:1,1613:1,1997:2.0,1998:3.8194444444444446
5,882:1,1899:1,1997:4.25,1998:3.8194444444444446
4,882:1,1640:1,1997:3.55,1998:3.8194444444444446
4,882:1,1819:1,1997:3.55,1998:3.8194444444444446
3,882:1,1918:1,1997:3.5,1998:3.8194444444444446
4,882:1,1860:1,1997:3.4,1998:3.8194444444444446
4,882:1,1525:1,1997:3.9,1998:3.8194444444444446
4,882:1,1616:1,1997:4.15,1998:3.8194444444444446
4,882:1,1716:1,1997:3.7,1998:3.8194444444444446
4,882:1,1901:1,1997:3.25,1998:3.8194444444444446
4,882:1,1735:1,1997:3.7,1998:3.8194444444444446
4,882:1,1762:1,1997:3.55,1998:3.8194444444444446
3,882:1,1545:1,1997:3.85,1998:3.8194444444444446
5,882:1,1497:1,1997:3.65,1998:3.8194444444444446
3,882:1,1812:1,1997:3.9,1998:3.8194444444444446
5,882:1,1790:1,1997:3.8,1998:3.8194444444444446
3,882:1,1911:1,1997:3.45,1998:3.8194444444444446
4,882:1,1731:1,1997:3.15,1998:3.8194444444444446
5,882:1,1635:1,1997:4.3,1998:3.8194444444444446
5,882:1,1902:1,1997:4.05,1998:3.8194444444444446
4,882:1,1531:1,1997:3.75,1998:3.8194444444444446
4,882:1,1510:1,1997:3.65,1998:3.8194444444444446
4,882:1,1677:1,1997:3.75,1998:3.8194444444444446
4,882:1,1450:1,1997:3.75,1998:3.8194444444444446
3,882:1,1633:1,1997:3.95,1998:3.8194444444444446
5,882:1,1909:1,1997:4.3,1998:3.8194444444444446
4,882:1,1641:1,1997:3.8,1998:3.8194444444444446
5,882:1,1620:1,1997:4.2,1998:3.8194444444444446
4,882:1,1798:1,1997:4.15,1998:3.8194444444444446
4,882:1,1492:1,1997:3.85,1998:3.8194444444444446
5,882:1,1739:1,1997:4.15,1998:3.8194444444444446
5,882:1,1661:1,1997:3.7,1998:3.8194444444444446
2,882:1,1585:1,1997:2.7,1998:3.8194444444444446
3,882:1,1747:1,1997:4.1,1998:3.8194444444444446
3,882:1,1795:1,1997:3.9,1998:3.8194444444444446
4,882:1,1696:1,1997:3.3,1998:3.8194444444444446
2,882:1,1837:1,1997:3.1,1998:3.8194444444444446
3,882:1,1810:1,1997:3.3,1998:3.8194444444444446
3,882:1,1766:1,1997:3.6,1998:3.8194444444444446
5,882:1,1709:1,1997:3.65,1998:3.8194444444444446
4,882:1,1969:1,1997:3.85,1998:3.8194444444444446
4,882:1,1875:1,1997:4.05,1998:3.8194444444444446
4,882:1,1674:1,1997:3.8,1998:3.8194444444444446
5,882:1,1681:1,1997:3.7,1998:3.8194444444444446
3,882:1,1818:1,1997:3.75,1998:3.8194444444444446
4,882:1,1822:1,1997:3.5,1998:3.8194444444444446
5,882:1,1741:1,1997:3.85,1998:3.8194444444444446
2,882:1,1827:1,1997:2.95,1998:3.8194444444444446
2,882:1,1563:1,1997:3.05,1998:3.8194444444444446
4,882:1,1694:1,1997:2.65,1998:3.8194444444444446
3,882:1,1861:1,1997:3.7,1998:3.8194444444444446
3,882:1,1772:1,1997:3.25,1998:3.8194444444444446
4,882:1,1707:1,1997:3.6,1998:3.8194444444444446
4,882:1,1815:1,1997:3.5,1998:3.8194444444444446
4,882:1,1816:1,1997:3.55,1998:3.8194444444444446
3,882:1,1846:1,1997:3.05,1998:3.8194444444444446
3,882:1,1730:1,1997:3.15,1998:3.8194444444444446
4,882:1,1684:1,1997:3.45,1998:3.8194444444444446
3,882:1,1820:1,1997:2.55,1998:3.8194444444444446
4,882:1,1678:1,1997:3.7,1998:3.8194444444444446
3,882:1,1579:1,1997:3.3,1998:3.8194444444444446
3,882:1,1884:1,1997:3.25,1998:3.8194444444444446
5,882:1,1660:1,1997:3.05,1998:3.8194444444444446
5,882:1,1071:1,1997:4.3,1998:3.8194444444444446
3,883:1,1558:1,1997:3.95,1998:2.7936507936507935
2,883:1,1469:1,1997:3.25,1998:2.7936507936507935
3,883:1,1580:1,1997:3.8,1998:2.7936507936507935
2,883:1,1420:1,1997:2.9,1998:2.7936507936507935
4,883:1,1638:1,1997:4.1,1998:2.7936507936507935
2,883:1,1490:1,1997:3.05,1998:2.7936507936507935
3,883:1,1573:1,1997:4.0,1998:2.7936507936507935
2,883:1,1578:1,1997:2.8,1998:2.7936507936507935
3,883:1,1899:1,1997:4.25,1998:2.7936507936507935
3,883:1,1819:1,1997:3.55,1998:2.7936507936507935
1,883:1,1542:1,1997:2.75,1998:2.7936507936507935
4,883:1,1525:1,1997:3.9,1998:2.7936507936507935
5,883:1,1616:1,1997:4.15,1998:2.7936507936507935
3,883:1,1716:1,1997:3.7,1998:2.7936507936507935
3,883:1,1604:1,1997:3.65,1998:2.7936507936507935
2,883:1,1440:1,1997:3.05,1998:2.7936507936507935
2,883:1,1735:1,1997:3.7,1998:2.7936507936507935
2,883:1,1762:1,1997:3.55,1998:2.7936507936507935
4,883:1,1545:1,1997:3.85,1998:2.7936507936507935
2,883:1,1497:1,1997:3.65,1998:2.7936507936507935
4,883:1,1812:1,1997:3.9,1998:2.7936507936507935
3,883:1,1790:1,1997:3.8,1998:2.7936507936507935
3,883:1,1389:1,1997:3.0,1998:2.7936507936507935
2,883:1,1406:1,1997:3.85,1998:2.7936507936507935
3,883:1,1872:1,1997:3.6,1998:2.7936507936507935
3,883:1,1635:1,1997:4.3,1998:2.7936507936507935
1,883:1,1756:1,1997:3.75,1998:2.7936507936507935
2,883:1,1902:1,1997:4.05,1998:2.7936507936507935
3,883:1,1531:1,1997:3.75,1998:2.7936507936507935
3,883:1,1633:1,1997:3.95,1998:2.7936507936507935
3,883:1,1641:1,1997:3.8,1998:2.7936507936507935
4,883:1,1858:1,1997:4.35,1998:2.7936507936507935
5,883:1,1620:1,1997:4.2,1998:2.7936507936507935
4,883:1,1851:1,1997:4.3,1998:2.7936507936507935
4,883:1,1467:1,1997:3.55,1998:2.7936507936507935
4,883:1,1739:1,1997:4.15,1998:2.7936507936507935
5,883:1,1548:1,1997:4.2,1998:2.7936507936507935
3,883:1,1943:1,1997:3.7,1998:2.7936507936507935
2,883:1,1585:1,1997:2.7,1998:2.7936507936507935
3,883:1,1839:1,1997:3.9,1998:2.7936507936507935
2,883:1,1696:1,1997:3.3,1998:2.7936507936507935
2,883:1,1810:1,1997:3.3,1998:2.7936507936507935
3,883:1,1970:1,1997:3.5,1998:2.7936507936507935
3,883:1,1674:1,1997:3.8,1998:2.7936507936507935
3,883:1,1919:1,1997:3.4,1998:2.7936507936507935
3,883:1,1719:1,1997:3.95,1998:2.7936507936507935
2,883:1,1832:1,1997:3.7,1998:2.7936507936507935
4,883:1,1742:1,1997:4.15,1998:2.7936507936507935
3,883:1,1499:1,1997:3.4,1998:2.7936507936507935
3,883:1,1840:1,1997:3.8,1998:2.7936507936507935
2,883:1,1563:1,1997:3.05,1998:2.7936507936507935
2,883:1,1765:1,1997:3.4,1998:2.7936507936507935
1,883:1,1721:1,1997:3.4,1998:2.7936507936507935
2,883:1,1665:1,1997:2.9,1998:2.7936507936507935
