4,870:1,1890:1,1997:4.05,1998:3.6853932584269664,['1999:1']
3,870:1,1739:1,1997:4.15,1998:3.6853932584269664,"['2000:1', '2004:1', '2017:1']"
3,870:1,1829:1,1997:3.55,1998:3.6853932584269664,"['1999:1', '2015:1']"
3,870:1,1978:1,1997:3.3,1998:3.6853932584269664,"['1999:1', '2020:1']"
4,870:1,1778:1,1997:3.95,1998:3.6853932584269664,"['1999:1', '2002:1', '2019:1']"
3,870:1,1897:1,1997:3.85,1998:3.6853932584269664,"['1999:1', '2000:1']"
3,870:1,1930:1,1997:3.4,1998:3.6853932584269664,"['1999:1', '2000:1']"
3,870:1,1417:1,1997:2.95,1998:3.6853932584269664,"['2003:1', '2000:1', '2008:1']"
3,870:1,1577:1,1997:3.35,1998:3.6853932584269664,"['1999:1', '2003:1', '2007:1']"
4,870:1,1913:1,1997:3.2,1998:3.6853932584269664,"['1999:1', '2014:1']"
3,870:1,1791:1,1997:4.0,1998:3.6853932584269664,"['1999:1', '2000:1', '2006:1']"
3,870:1,1810:1,1997:3.3,1998:3.6853932584269664,"['1999:1', '2002:1', '2007:1']"
3,870:1,1584:1,1997:3.9,1998:3.6853932584269664,"['1999:1', '2000:1', '2013:1']"
4,870:1,1551:1,1997:3.8,1998:3.6853932584269664,"['1999:1', '2000:1']"
4,870:1,1511:1,1997:3.7,1998:3.6853932584269664,"['2003:1', '2019:1', '2006:1']"
3,870:1,1608:1,1997:3.8,1998:3.6853932584269664,"['1999:1', '2009:1', '2005:1']"
3,870:1,1729:1,1997:3.95,1998:3.6853932584269664,"['1999:1', '2013:1']"
3,870:1,1970:1,1997:3.5,1998:3.6853932584269664,"['1999:1', '2007:1', '2014:1']"
3,870:1,1720:1,1997:3.0,1998:3.6853932584269664,"['2008:1', '2007:1', '2005:1']"
4,870:1,1243:1,1997:4.2,1998:3.6853932584269664,['1999:1']
3,870:1,1882:1,1997:2.95,1998:3.6853932584269664,"['1999:1', '2001:1']"
4,870:1,1127:1,1997:4.15,1998:3.6853932584269664,"['1999:1', '2001:1']"
3,870:1,1891:1,1997:3.8,1998:3.6853932584269664,"['1999:1', '2015:1', '2013:1']"
4,870:1,1093:1,1997:4.0,1998:3.6853932584269664,['1999:1']
3,870:1,1293:1,1997:4.25,1998:3.6853932584269664,"['2003:1', '1999:1', '2010:1']"
4,870:1,1334:1,1997:4.0,1998:3.6853932584269664,['2014:1']
5,870:1,1228:1,1997:4.25,1998:3.6853932584269664,['1999:1']
3,870:1,1030:1,1997:4.15,1998:3.6853932584269664,['1999:1']
3,870:1,1674:1,1997:3.8,1998:3.6853932584269664,"['1999:1', '2000:1', '2002:1']"
3,870:1,1919:1,1997:3.4,1998:3.6853932584269664,"['1999:1', '2005:1', '2014:1']"
3,870:1,1365:1,1997:3.9,1998:3.6853932584269664,"['1999:1', '2010:1']"
3,870:1,1879:1,1997:3.65,1998:3.6853932584269664,"['2002:1', '2005:1']"
3,870:1,1598:1,1997:3.35,1998:3.6853932584269664,"['1999:1', '2000:1', '2001:1']"
3,870:1,1755:1,1997:3.0,1998:3.6853932584269664,['2014:1']
4,870:1,1650:1,1997:4.05,1998:3.6853932584269664,['1999:1']
3,870:1,1952:1,1997:3.6,1998:3.6853932584269664,"['1999:1', '2000:1', '2002:1']"
3,870:1,1617:1,1997:3.1,1998:3.6853932584269664,"['1999:1', '2003:1']"
4,870:1,1499:1,1997:3.4,1998:3.6853932584269664,"['1999:1', '2001:1']"
4,870:1,1679:1,1997:3.65,1998:3.6853932584269664,['1999:1']
3,870:1,1840:1,1997:3.8,1998:3.6853932584269664,"['1999:1', '2015:1']"
3,870:1,1765:1,1997:3.4,1998:3.6853932584269664,"['1999:1', '2015:1']"
3,870:1,1892:1,1997:3.1,1998:3.6853932584269664,"['1999:1', '2020:1']"
3,870:1,1552:1,1997:3.35,1998:3.6853932584269664,['2000:1']
3,870:1,1843:1,1997:3.15,1998:3.6853932584269664,"['1999:1', '2015:1']"
3,870:1,1670:1,1997:3.25,1998:3.6853932584269664,['2000:1']
3,870:1,1905:1,1997:3.7,1998:3.6853932584269664,"['1999:1', '2020:1', '2015:1']"
5,870:1,1098:1,1997:4.2,1998:3.6853932584269664,"['1999:1', '2007:1', '2001:1']"
3,870:1,1036:1,1997:4.0,1998:3.6853932584269664,"['1999:1', '2001:1']"
4,870:1,1301:1,1997:4.05,1998:3.6853932584269664,['1999:1']
3,870:1,1300:1,1997:4.05,1998:3.6853932584269664,['1999:1']
3,870:1,1694:1,1997:2.65,1998:3.6853932584269664,['2014:1']
3,870:1,1045:1,1997:4.0,1998:3.6853932584269664,['2000:1']
3,870:1,1835:1,1997:3.55,1998:3.6853932584269664,['1999:1']
3,870:1,1895:1,1997:3.1,1998:3.6853932584269664,"['1999:1', '2014:1']"
4,870:1,1202:1,1997:4.25,1998:3.6853932584269664,['1999:1']
4,870:1,1121:1,1997:4.45,1998:3.6853932584269664,"['1999:1', '2010:1']"
4,870:1,1619:1,1997:4.0,1998:3.6853932584269664,"['1999:1', '2000:1']"
2,870:1,1916:1,1997:2.65,1998:3.6853932584269664,"['2003:1', '2002:1']"
4,870:1,1345:1,1997:4.3,1998:3.6853932584269664,['2000:1']
3,870:1,1932:1,1997:2.5,1998:3.6853932584269664,"['1999:1', '2014:1']"
5,870:1,1245:1,1997:4.2,1998:3.6853932584269664,"['2004:1', '1999:1', '2011:1']"
3,870:1,1797:1,1997:3.4,1998:3.6853932584269664,['1999:1']
4,870:1,1940:1,1997:3.55,1998:3.6853932584269664,['1999:1']
4,870:1,1116:1,1997:4.1,1998:3.6853932584269664,"['1999:1', '2013:1']"
3,870:1,1730:1,1997:3.15,1998:3.6853932584269664,['1999:1']
5,870:1,1194:1,1997:4.05,1998:3.6853932584269664,['1999:1']
5,870:1,1089:1,1997:4.3,1998:3.6853932584269664,"['2001:1', '2000:1']"
3,870:1,1133:1,1997:4.3,1998:3.6853932584269664,"['1999:1', '2002:1', '2005:1']"
4,870:1,1195:1,1997:4.2,1998:3.6853932584269664,"['2002:1', '1999:1']"
4,870:1,1193:1,1997:4.05,1998:3.6853932584269664,['1999:1']
5,870:1,1155:1,1997:4.3,1998:3.6853932584269664,"['2000:1', '1999:1']"
4,870:1,1196:1,1997:4.05,1998:3.6853932584269664,['1999:1']
4,870:1,1240:1,1997:4.1,1998:3.6853932584269664,"['1999:1', '2003:1', '2007:1']"
5,870:1,1086:1,1997:4.3,1998:3.6853932584269664,"['2002:1', '1999:1', '2005:1']"
4,870:1,1295:1,1997:4.45,1998:3.6853932584269664,['1999:1']
3,870:1,1297:1,1997:4.15,1998:3.6853932584269664,['1999:1']
5,870:1,1233:1,1997:4.35,1998:3.6853932584269664,['1999:1']
5,870:1,1164:1,1997:4.1,1998:3.6853932584269664,['1999:1']
5,870:1,1227:1,1997:4.4,1998:3.6853932584269664,['1999:1']
5,870:1,1270:1,1997:4.4,1998:3.6853932584269664,"['1999:1', '2010:1']"
4,870:1,1085:1,1997:4.4,1998:3.6853932584269664,"['2000:1', '1999:1', '2016:1']"
4,870:1,1234:1,1997:4.3,1998:3.6853932584269664,['1999:1']
4,870:1,1114:1,1997:4.4,1998:3.6853932584269664,"['1999:1', '2010:1']"
3,870:1,1143:1,1997:4.05,1998:3.6853932584269664,['1999:1']
5,870:1,1130:1,1997:4.25,1998:3.6853932584269664,"['2009:1', '1999:1', '2010:1']"
5,870:1,1026:1,1997:4.3,1998:3.6853932584269664,['1999:1']
4,870:1,1137:1,1997:4.0,1998:3.6853932584269664,"['2003:1', '2002:1', '2005:1']"
4,870:1,1031:1,1997:4.1,1998:3.6853932584269664,"['1999:1', '2001:1']"
4,870:1,1262:1,1997:4.1,1998:3.6853932584269664,"['2007:1', '2020:1']"
5,870:1,1279:1,1997:4.0,1998:3.6853932584269664,"['1999:1', '2000:1', '2002:1']"
4,870:1,1298:1,1997:4.15,1998:3.6853932584269664,['1999:1']
4,870:1,1107:1,1997:4.0,1998:3.6853932584269664,"['2000:1', '2001:1']"
3,870:1,1118:1,1997:4.2,1998:3.6853932584269664,['1999:1']
4,870:1,1395:1,1997:4.1,1998:3.6853932584269664,['1999:1']
5,870:1,1073:1,1997:4.35,1998:3.6853932584269664,['1999:1']
4,870:1,1330:1,1997:4.2,1998:3.6853932584269664,['1999:1']
3,870:1,1042:1,1997:4.25,1998:3.6853932584269664,"['1999:1', '2016:1']"
5,870:1,1342:1,1997:4.25,1998:3.6853932584269664,"['1999:1', '2014:1', '2005:1']"
3,870:1,1232:1,1997:4.15,1998:3.6853932584269664,['1999:1']
4,870:1,1154:1,1997:4.25,1998:3.6853932584269664,['1999:1']
5,870:1,1141:1,1997:4.15,1998:3.6853932584269664,"['2000:1', '1999:1']"
5,870:1,1230:1,1997:4.35,1998:3.6853932584269664,"['1999:1', '2010:1']"
4,870:1,1134:1,1997:4.3,1998:3.6853932584269664,"['2006:1', '1999:1']"
5,870:1,1166:1,1997:4.25,1998:3.6853932584269664,['1999:1']
4,870:1,1190:1,1997:4.2,1998:3.6853932584269664,"['2000:1', '1999:1', '2012:1']"
4,870:1,1120:1,1997:4.25,1998:3.6853932584269664,['1999:1']
4,870:1,1261:1,1997:4.1,1998:3.6853932584269664,"['1999:1', '2016:1']"
3,870:1,1180:1,1997:4.0,1998:3.6853932584269664,"['2000:1', '1999:1', '2010:1']"
5,870:1,1396:1,1997:4.15,1998:3.6853932584269664,['1999:1']
4,870:1,1453:1,1997:4.35,1998:3.6853932584269664,['2009:1']
4,870:1,1197:1,1997:4.2,1998:3.6853932584269664,"['1999:1', '2001:1']"
5,870:1,1198:1,1997:4.2,1998:3.6853932584269664,['1999:1']
2,870:1,1611:1,1997:2.8,1998:3.6853932584269664,"['1999:1', '2006:1']"
3,870:1,1344:1,1997:4.15,1998:3.6853932584269664,['2001:1']
4,870:1,1362:1,1997:4.15,1998:3.6853932584269664,"['1999:1', '2015:1']"
4,870:1,1156:1,1997:4.05,1998:3.6853932584269664,"['1999:1', '2001:1', '2000:1']"
4,870:1,1028:1,1997:4.15,1998:3.6853932584269664,['1999:1']
5,870:1,1269:1,1997:4.4,1998:3.6853932584269664,"['2000:1', '2001:1']"
4,870:1,1353:1,1997:4.1,1998:3.6853932584269664,['1999:1']
4,870:1,1376:1,1997:4.2,1998:3.6853932584269664,"['2004:1', '2006:1', '1999:1']"
4,870:1,1175:1,1997:4.2,1998:3.6853932584269664,"['2006:1', '2013:1', '2018:1']"
4,870:1,1002:1,1997:4.15,1998:3.6853932584269664,"['2000:1', '1999:1', '2011:1']"
5,870:1,1149:1,1997:4.3,1998:3.6853932584269664,"['2000:1', '1999:1']"
3,870:1,1399:1,1997:4.3,1998:3.6853932584269664,"['1999:1', '2015:1']"
2,871:1,1558:1,1997:3.95,1998:2.6125,"['1999:1', '2012:1', '2006:1']"
1,871:1,1672:1,1997:2.65,1998:2.6125,"['2000:1', '2001:1']"
4,871:1,1580:1,1997:3.8,1998:2.6125,"['1999:1', '2001:1']"
1,871:1,1643:1,1997:3.0,1998:2.6125,"['2008:1', '2005:1', '2014:1']"
3,871:1,1638:1,1997:4.1,1998:2.6125,"['2003:1', '2005:1', '2023:1']"
3,871:1,1945:1,1997:2.9,1998:2.6125,"['2002:1', '2007:1']"
1,871:1,1654:1,1997:2.95,1998:2.6125,"['1999:1', '2003:1', '2002:1']"
3,871:1,1534:1,1997:3.65,1998:2.6125,"['2003:1', '2008:1', '2006:1']"
2,871:1,1573:1,1997:4.0,1998:2.6125,"['2003:1', '2002:1']"
2,871:1,1682:1,1997:2.55,1998:2.6125,['2001:1']
2,871:1,1636:1,1997:4.25,1998:2.6125,"['1999:1', '2011:1']"
3,871:1,1701:1,1997:4.35,1998:2.6125,"['1999:1', '2009:1', '2003:1']"
3,871:1,1613:1,1997:2.0,1998:2.6125,"['2000:1', '2001:1']"
1,871:1,1517:1,1997:2.8,1998:2.6125,"['2003:1', '2014:1']"
1,871:1,1522:1,1997:3.35,1998:2.6125,"['2003:1', '2008:1', '2014:1']"
3,871:1,1899:1,1997:4.25,1998:2.6125,"['1999:1', '2001:1', '2004:1']"
2,871:1,1640:1,1997:3.55,1998:2.6125,"['2005:1', '2006:1']"
2,871:1,1542:1,1997:2.75,1998:2.6125,"['2000:1', '2003:1']"
2,871:1,1860:1,1997:3.4,1998:2.6125,"['1999:1', '2000:1']"
2,871:1,1549:1,1997:3.1,1998:2.6125,"['2007:1', '2005:1']"
2,871:1,1777:1,1997:2.55,1998:2.6125,"['2000:1', '2003:1']"
2,871:1,1697:1,1997:3.45,1998:2.6125,"['2000:1', '2012:1', '2013:1']"
4,871:1,1616:1,1997:4.15,1998:2.6125,"['1999:1', '2000:1']"
3,871:1,1901:1,1997:3.25,1998:2.6125,['2014:1']
1,871:1,1589:1,1997:2.65,1998:2.6125,"['2000:1', '2001:1']"
1,871:1,1877:1,1997:2.85,1998:2.6125,"['2000:1', '2001:1', '2012:1']"
1,871:1,1440:1,1997:3.05,1998:2.6125,"['2003:1', '2002:1', '2012:1']"
5,871:1,1735:1,1997:3.7,1998:2.6125,"['1999:1', '2005:1']"
1,871:1,1523:1,1997:3.45,1998:2.6125,"['1999:1', '2003:1', '2002:1']"
2,871:1,1545:1,1997:3.85,1998:2.6125,"['1999:1', '2003:1', '2007:1']"
2,871:1,1597:1,1997:3.35,1998:2.6125,"['2012:1', '2006:1']"
3,871:1,1497:1,1997:3.65,1998:2.6125,"['1999:1', '2012:1', '2006:1']"
1,871:1,1565:1,1997:2.95,1998:2.6125,"['2003:1', '2002:1']"
4,871:1,1812:1,1997:3.9,1998:2.6125,"['2000:1', '2012:1', '2006:1']"
4,871:1,1790:1,1997:3.8,1998:2.6125,['1999:1']
3,871:1,1664:1,1997:3.65,1998:2.6125,"['2003:1', '2007:1', '2005:1']"
1,871:1,1389:1,1997:3.0,1998:2.6125,"['2003:1', '2006:1']"
1,871:1,1713:1,1997:3.35,1998:2.6125,"['1999:1', '2003:1', '2002:1']"
3,871:1,1566:1,1997:3.8,1998:2.6125,"['2000:1', '2004:1', '2012:1']"
2,871:1,1533:1,1997:3.5,1998:2.6125,"['1999:1', '2006:1', '2023:1']"
3,871:1,1450:1,1997:3.75,1998:2.6125,"['2000:1', '2001:1']"
4,871:1,1641:1,1997:3.8,1998:2.6125,"['1999:1', '2005:1']"
4,871:1,1620:1,1997:4.2,1998:2.6125,"['1999:1', '2001:1', '2017:1']"
2,871:1,1467:1,1997:3.55,1998:2.6125,"['2000:1', '2004:1', '2006:1']"
3,871:1,1437:1,1997:3.45,1998:2.6125,"['2006:1', '2008:1']"
3,871:1,1839:1,1997:3.9,1998:2.6125,"['1999:1', '2003:1', '2004:1']"
4,871:1,1930:1,1997:3.4,1998:2.6125,"['1999:1', '2000:1']"
2,871:1,1417:1,1997:2.95,1998:2.6125,"['2003:1', '2000:1', '2008:1']"
2,871:1,1696:1,1997:3.3,1998:2.6125,"['2003:1', '2005:1', '2006:1']"
4,871:1,1810:1,1997:3.3,1998:2.6125,"['1999:1', '2002:1', '2007:1']"
4,871:1,1584:1,1997:3.9,1998:2.6125,"['1999:1', '2000:1', '2013:1']"
1,871:1,1769:1,1997:2.65,1998:2.6125,"['1999:1', '2011:1']"
3,871:1,1759:1,1997:3.2,1998:2.6125,"['2000:1', '2001:1']"
3,871:1,1608:1,1997:3.8,1998:2.6125,"['1999:1', '2009:1', '2005:1']"
2,871:1,1524:1,1997:3.55,1998:2.6125,"['2003:1', '2011:1', '2008:1']"
4,871:1,1931:1,1997:3.1,1998:2.6125,"['2000:1', '2014:1', '2020:1']"
3,871:1,1882:1,1997:2.95,1998:2.6125,"['1999:1', '2001:1']"
1,871:1,1451:1,1997:3.05,1998:2.6125,"['2000:1', '2002:1']"
3,871:1,1674:1,1997:3.8,1998:2.6125,"['1999:1', '2000:1', '2002:1']"
2,871:1,1598:1,1997:3.35,1998:2.6125,"['1999:1', '2000:1', '2001:1']"
5,871:1,1786:1,1997:3.85,1998:2.6125,"['1999:1', '2009:1']"
3,871:1,1976:1,1997:3.3,1998:2.6125,['2008:1']
3,871:1,1773:1,1997:3.3,1998:2.6125,"['1999:1', '2000:1']"
5,871:1,1438:1,1997:3.8,1998:2.6125,['1999:1']
3,871:1,1544:1,1997:3.15,1998:2.6125,['1999:1']
4,871:1,1591:1,1997:3.35,1998:2.6125,"['2000:1', '2001:1']"
1,871:1,1691:1,1997:2.8,1998:2.6125,"['2000:1', '2001:1', '2006:1']"
2,871:1,1694:1,1997:2.65,1998:2.6125,['2014:1']
2,871:1,1772:1,1997:3.25,1998:2.6125,['2000:1']
3,871:1,1588:1,1997:3.05,1998:2.6125,"['1999:1', '2000:1', '2003:1']"
4,871:1,1864:1,1997:3.4,1998:2.6125,"['1999:1', '2000:1', '2001:1']"
3,871:1,1758:1,1997:3.25,1998:2.6125,"['1999:1', '2003:1', '2005:1']"
1,871:1,1736:1,1997:2.9,1998:2.6125,"['2003:1', '2005:1']"
2,871:1,1816:1,1997:3.55,1998:2.6125,"['1999:1', '2004:1']"
3,871:1,1725:1,1997:2.55,1998:2.6125,"['2000:1', '2001:1', '2005:1']"
4,871:1,1403:1,1997:3.4,1998:2.6125,"['1999:1', '2009:1', '2003:1']"
4,871:1,1722:1,1997:3.35,1998:2.6125,['1999:1']
3,871:1,1866:1,1997:3.3,1998:2.6125,"['2000:1', '2001:1']"
5,871:1,1555:1,1997:4.0,1998:2.6125,"['1999:1', '2013:1']"
3,871:1,1934:1,1997:3.15,1998:2.6125,['2005:1']
4,872:1,1558:1,1997:3.95,1998:3.3513513513513513,"['1999:1', '2012:1', '2006:1']"
2,872:1,1469:1,1997:3.25,1998:3.3513513513513513,"['1999:1', '2004:1', '2012:1']"
2,872:1,1580:1,1997:3.8,1998:3.3513513513513513,"['1999:1', '2001:1']"
4,872:1,1638:1,1997:4.1,1998:3.3513513513513513,"['2003:1', '2005:1', '2023:1']"
3,872:1,1490:1,1997:3.05,1998:3.3513513513513513,['2005:1']
4,872:1,1534:1,1997:3.65,1998:3.3513513513513513,"['2003:1', '2008:1', '2006:1']"
4,872:1,1636:1,1997:4.25,1998:3.3513513513513513,"['1999:1', '2011:1']"
1,872:1,1613:1,1997:2.0,1998:3.3513513513513513,"['2000:1', '2001:1']"
4,872:1,1522:1,1997:3.35,1998:3.3513513513513513,"['2003:1', '2008:1', '2014:1']"
3,872:1,1899:1,1997:4.25,1998:3.3513513513513513,"['1999:1', '2001:1', '2004:1']"
3,872:1,1918:1,1997:3.5,1998:3.3513513513513513,"['2002:1', '2005:1', '2014:1']"
4,872:1,1860:1,1997:3.4,1998:3.3513513513513513,"['1999:1', '2000:1']"
4,872:1,1525:1,1997:3.9,1998:3.3513513513513513,"['1999:1', '2008:1']"
4,872:1,1616:1,1997:4.15,1998:3.3513513513513513,"['1999:1', '2000:1']"
2,872:1,1512:1,1997:2.75,1998:3.3513513513513513,"['2003:1', '2010:1', '2008:1']"
4,872:1,1716:1,1997:3.7,1998:3.3513513513513513,['2014:1']
3,872:1,1901:1,1997:3.25,1998:3.3513513513513513,['2014:1']
3,872:1,1604:1,1997:3.65,1998:3.3513513513513513,"['2003:1', '2008:1', '2006:1']"
3,872:1,1440:1,1997:3.05,1998:3.3513513513513513,"['2003:1', '2002:1', '2012:1']"
4,872:1,1735:1,1997:3.7,1998:3.3513513513513513,"['1999:1', '2005:1']"
4,872:1,1812:1,1997:3.9,1998:3.3513513513513513,"['2000:1', '2012:1', '2006:1']"
3,872:1,1790:1,1997:3.8,1998:3.3513513513513513,['1999:1']
2,872:1,1389:1,1997:3.0,1998:3.3513513513513513,"['2003:1', '2006:1']"
3,872:1,1713:1,1997:3.35,1998:3.3513513513513513,"['1999:1', '2003:1', '2002:1']"
4,872:1,1406:1,1997:3.85,1998:3.3513513513513513,"['2003:1', '2008:1', '2012:1']"
3,872:1,1872:1,1997:3.6,1998:3.3513513513513513,"['1999:1', '2015:1']"
4,872:1,1635:1,1997:4.3,1998:3.3513513513513513,"['1999:1', '2013:1']"
3,872:1,1677:1,1997:3.75,1998:3.3513513513513513,"['2004:1', '2012:1', '2006:1']"
4,872:1,1633:1,1997:3.95,1998:3.3513513513513513,"['1999:1', '2007:1', '2015:1']"
4,872:1,1909:1,1997:4.3,1998:3.3513513513513513,"['1999:1', '2013:1']"
3,872:1,1607:1,1997:3.5,1998:3.3513513513513513,"['2003:1', '2005:1']"
4,872:1,1641:1,1997:3.8,1998:3.3513513513513513,"['1999:1', '2005:1']"
4,872:1,1858:1,1997:4.35,1998:3.3513513513513513,['1999:1']
4,872:1,1620:1,1997:4.2,1998:3.3513513513513513,"['1999:1', '2001:1', '2017:1']"
5,872:1,1851:1,1997:4.3,1998:3.3513513513513513,"['1999:1', '2000:1']"
3,872:1,1467:1,1997:3.55,1998:3.3513513513513513,"['2000:1', '2004:1', '2006:1']"
3,872:1,1890:1,1997:4.05,1998:3.3513513513513513,['1999:1']
3,872:1,1780:1,1997:3.6,1998:3.3513513513513513,"['1999:1', '2003:1', '2002:1']"
4,872:1,1747:1,1997:4.1,1998:3.3513513513513513,"['1999:1', '2000:1']"
4,872:1,1897:1,1997:3.85,1998:3.3513513513513513,"['1999:1', '2000:1']"
3,872:1,1417:1,1997:2.95,1998:3.3513513513513513,"['2003:1', '2000:1', '2008:1']"
4,872:1,1795:1,1997:3.9,1998:3.3513513513513513,"['2000:1', '2012:1', '2016:1']"
3,872:1,1913:1,1997:3.2,1998:3.3513513513513513,"['1999:1', '2014:1']"
3,872:1,1696:1,1997:3.3,1998:3.3513513513513513,"['2003:1', '2005:1', '2006:1']"
2,872:1,1810:1,1997:3.3,1998:3.3513513513513513,"['1999:1', '2002:1', '2007:1']"
3,872:1,1551:1,1997:3.8,1998:3.3513513513513513,"['1999:1', '2000:1']"
3,872:1,1970:1,1997:3.5,1998:3.3513513513513513,"['1999:1', '2007:1', '2014:1']"
3,872:1,1601:1,1997:3.7,1998:3.3513513513513513,['1999:1']
3,872:1,1666:1,1997:3.2,1998:3.3513513513513513,['1999:1']
3,872:1,1880:1,1997:3.3,1998:3.3513513513513513,"['1999:1', '2002:1', '2005:1']"
4,872:1,1674:1,1997:3.8,1998:3.3513513513513513,"['1999:1', '2000:1', '2002:1']"
2,872:1,1919:1,1997:3.4,1998:3.3513513513513513,"['1999:1', '2005:1', '2014:1']"
4,872:1,1936:1,1997:3.85,1998:3.3513513513513513,"['1999:1', '2002:1']"
3,872:1,1629:1,1997:3.25,1998:3.3513513513513513,['2005:1']
4,872:1,1742:1,1997:4.15,1998:3.3513513513513513,"['1999:1', '2000:1']"
3,872:1,1499:1,1997:3.4,1998:3.3513513513513513,"['1999:1', '2001:1']"
4,872:1,1728:1,1997:3.55,1998:3.3513513513513513,"['2002:1', '2005:1']"
3,872:1,1827:1,1997:2.95,1998:3.3513513513513513,['2005:1']
3,872:1,1948:1,1997:3.3,1998:3.3513513513513513,['2000:1']
2,872:1,1765:1,1997:3.4,1998:3.3513513513513513,"['1999:1', '2015:1']"
4,872:1,1922:1,1997:3.4,1998:3.3513513513513513,"['1999:1', '2012:1']"
4,872:1,1101:1,1997:4.3,1998:3.3513513513513513,['1999:1']
3,872:1,1552:1,1997:3.35,1998:3.3513513513513513,['2000:1']
3,872:1,1721:1,1997:3.4,1998:3.3513513513513513,['1999:1']
2,872:1,1694:1,1997:2.65,1998:3.3513513513513513,['2014:1']
4,872:1,1861:1,1997:3.7,1998:3.3513513513513513,"['1999:1', '2001:1', '2020:1']"
3,872:1,1835:1,1997:3.55,1998:3.3513513513513513,['1999:1']
4,872:1,1619:1,1997:4.0,1998:3.3513513513513513,"['1999:1', '2000:1']"
3,872:1,1932:1,1997:2.5,1998:3.3513513513513513,"['1999:1', '2014:1']"
3,872:1,1940:1,1997:3.55,1998:3.3513513513513513,['1999:1']
4,872:1,1261:1,1997:4.1,1998:3.3513513513513513,"['1999:1', '2016:1']"
4,872:1,1117:1,1997:4.05,1998:3.3513513513513513,"['2000:1', '2007:1', '2002:1']"
4,872:1,1410:1,1997:4.05,1998:3.3513513513513513,"['1999:1', '2000:1', '2001:1']"
5,872:1,1401:1,1997:4.4,1998:3.3513513513513513,['1999:1']
5,873:1,1558:1,1997:3.95,1998:3.638709677419355,"['1999:1', '2012:1', '2006:1']"
3,873:1,1580:1,1997:3.8,1998:3.638709677419355,"['1999:1', '2001:1']"
2,873:1,1643:1,1997:3.0,1998:3.638709677419355,"['2008:1', '2005:1', '2014:1']"
5,873:1,1638:1,1997:4.1,1998:3.638709677419355,"['2003:1', '2005:1', '2023:1']"
4,873:1,1945:1,1997:2.9,1998:3.638709677419355,"['2002:1', '2007:1']"
4,873:1,1733:1,1997:2.8,1998:3.638709677419355,['2001:1']
5,873:1,1654:1,1997:2.95,1998:3.638709677419355,"['1999:1', '2003:1', '2002:1']"
3,873:1,1490:1,1997:3.05,1998:3.638709677419355,['2005:1']
3,873:1,1734:1,1997:2.6,1998:3.638709677419355,"['1999:1', '2002:1']"
5,873:1,1573:1,1997:4.0,1998:3.638709677419355,"['2003:1', '2002:1']"
3,873:1,1645:1,1997:2.8,1998:3.638709677419355,"['1999:1', '2003:1', '2002:1']"
5,873:1,1636:1,1997:4.25,1998:3.638709677419355,"['1999:1', '2011:1']"
4,873:1,1578:1,1997:2.8,1998:3.638709677419355,"['2003:1', '2002:1']"
5,873:1,1701:1,1997:4.35,1998:3.638709677419355,"['1999:1', '2009:1', '2003:1']"
3,873:1,1613:1,1997:2.0,1998:3.638709677419355,"['2000:1', '2001:1']"
5,873:1,1640:1,1997:3.55,1998:3.638709677419355,"['2005:1', '2006:1']"
4,873:1,1918:1,1997:3.5,1998:3.638709677419355,"['2002:1', '2005:1', '2014:1']"
4,873:1,1542:1,1997:2.75,1998:3.638709677419355,"['2000:1', '2003:1']"
5,873:1,1860:1,1997:3.4,1998:3.638709677419355,"['1999:1', '2000:1']"
5,873:1,1549:1,1997:3.1,1998:3.638709677419355,"['2007:1', '2005:1']"
3,873:1,1525:1,1997:3.9,1998:3.638709677419355,"['1999:1', '2008:1']"
2,873:1,1777:1,1997:2.55,1998:3.638709677419355,"['2000:1', '2003:1']"
4,873:1,1697:1,1997:3.45,1998:3.638709677419355,"['2000:1', '2012:1', '2013:1']"
5,873:1,1616:1,1997:4.15,1998:3.638709677419355,"['1999:1', '2000:1']"
3,873:1,1716:1,1997:3.7,1998:3.638709677419355,['2014:1']
4,873:1,1901:1,1997:3.25,1998:3.638709677419355,['2014:1']
5,873:1,1463:1,1997:2.85,1998:3.638709677419355,"['2003:1', '2008:1', '2006:1']"
4,873:1,1440:1,1997:3.05,1998:3.638709677419355,"['2003:1', '2002:1', '2012:1']"
5,873:1,1762:1,1997:3.55,1998:3.638709677419355,"['1999:1', '2002:1', '2007:1']"
5,873:1,1523:1,1997:3.45,1998:3.638709677419355,"['1999:1', '2003:1', '2002:1']"
3,873:1,1545:1,1997:3.85,1998:3.638709677419355,"['1999:1', '2003:1', '2007:1']"
3,873:1,1597:1,1997:3.35,1998:3.638709677419355,"['2012:1', '2006:1']"
3,873:1,1565:1,1997:2.95,1998:3.638709677419355,"['2003:1', '2002:1']"
3,873:1,1812:1,1997:3.9,1998:3.638709677419355,"['2000:1', '2012:1', '2006:1']"
5,873:1,1790:1,1997:3.8,1998:3.638709677419355,['1999:1']
5,873:1,1664:1,1997:3.65,1998:3.638709677419355,"['2003:1', '2007:1', '2005:1']"
5,873:1,1713:1,1997:3.35,1998:3.638709677419355,"['1999:1', '2003:1', '2002:1']"
5,873:1,1406:1,1997:3.85,1998:3.638709677419355,"['2003:1', '2008:1', '2012:1']"
5,873:1,1566:1,1997:3.8,1998:3.638709677419355,"['2000:1', '2004:1', '2012:1']"
