,score,num,name,year,directer,actors,type,country,tag1,tag2,tag3,tag4,tag5,tag6,tag7,id
75,7.2,147106.0,刺客聂隐娘,2015,侯孝贤 Hsiao-hsien Hou,",舒淇 Qi Shu,张震 Chen Chang,周韵 Yun Zhou,妻夫木聪 Satoshi Tsumabuki",",剧情,武侠,古装",",台湾,中国大陆,香港","13771,台湾","13578,武侠","13050,文艺","10566,古装","7769,2015","6268,剧情","4674,动作",2303845
76,9.2,288283.0,변호인,2013,杨宇硕 Woo-seok Yang,",宋康昊 Kang-ho Song,吴达洙 Dal-su Oh,金英爱 Yeong-ae Kim,郭道元 Do-Won Kwak",",剧情",",韩国","55634,韩国","38060,政治","33869,法律","31834,民主","30396,人性","19619,剧情","12817,感人",21937445
77,7.1,156176.0,Star Wars: The Force Awakens,2015,J·J·艾布拉姆斯 J.J. Abrams,",黛西·雷德利 Daisy Ridley,约翰·博耶加 John Boyega,哈里森·福特 Harrison Ford,多姆纳尔·格里森 Domhnall Gleeson",",动作,科幻,冒险",",美国","21973,科幻","16278,星球大战","14827,美国","8367,StarWars","8130,经典","7149,动作","6608,2015",20326665
78,6.8,240336.0,The Hunger Games,2012,加里·罗斯 Gary Ross,",詹妮弗·劳伦斯 Jennifer Lawrence,乔什·哈切森 Josh Hutcherson,利亚姆·海姆斯沃斯 Liam Hemsworth,韦斯·本特利 Wes Bentley",",动作,科幻,冒险",",美国","34366,美国","28241,科幻","18223,人性","15424,动作","14401,小说改编","10974,2012","10198,剧情",3592853
79,7.0,209231.0,Ted,2012,塞思·麦克法兰 Seth MacFarlane,",塞思·麦克法兰 Seth MacFarlane,马克·沃尔伯格 Mark Wahlberg,米拉·库尼斯 Mila Kunis,乔尔·麦克哈尔 Joel McHale",",喜剧",",美国","39350,喜剧","31627,美国","23686,泰迪熊","19921,搞笑","10220,2012","9504,温情","9121,恶搞",4807924
80,7.4,250337.0,滚蛋吧！肿瘤君,2015,韩延 Yan Han,",白百何 Baihe Bai,吴彦祖 Daniel Wu,李媛 Yuan Li,刘芮麟 Ruilin Lui",",喜剧,爱情",",中国大陆","19929,励志","19849,温情","12672,漫画改编","12628,喜剧","12600,人生","11624,熊顿","10747,2015",26289144
81,8.3,117323.0,Nightcrawler,2014,丹·吉尔罗伊 Dan Gilroy,",杰克·吉伦哈尔 Jake Gyllenhaal,里兹·阿迈德 Riz Ahmed,蕾妮·罗素 Rene Russo,迈克尔·帕帕约翰 Michael Papajohn",",犯罪,惊悚",",美国","18123,犯罪","16270,美国","12062,人性","10979,剧情","6362,2014","6294,悬疑","6278,惊悚",25750969
82,8.3,543859.0,สิ่งเล็กเล็กที่เรียกว่า...รัก,2010,普特鹏·普罗萨卡·那·萨克那卡林 Puttipong Promsaka Na Sakolnakorn,",平采娜·乐维瑟派布恩 Pimchanok Leuwisetpaibul,马里奥·毛瑞尔 Mario Maurer,苏达拉·布查蓬 Sudarat Butrprom,雅尼卡·桑普蕾舞 Yanika Thongprayoon",",剧情,喜剧,爱情",",泰国","95803,爱情","95432,青春","73587,泰国","52082,初恋","32950,校园","26117,成长","18995,少年",4739952
83,7.5,189742.0,Dawn of the Planet of the Apes,2014,马特·里夫斯 Matt Reeves,",安迪·瑟金斯 Andy Serkis,杰森·克拉科 Jason Clarke,加里·奥德曼 Gary Oldman,凯丽·拉塞尔 Keri Russell",",剧情,动作,科幻",",美国","28893,科幻","21577,美国","14299,人性","11840,猩猩","10012,2014","9231,动作","7846,战争",7046723
84,8.7,332967.0,射鵰英雄傳之東成西就,1993,刘镇伟 Jeffrey Lau,",梁朝伟 Tony Leung Chiu Wai,林青霞 Brigitte Lin,张国荣 Leslie Cheung,叶玉卿 Veronica Yip",",喜剧,古装",",香港","53515,喜剧","42675,香港","37924,搞笑","35373,经典","25511,张国荣","18879,梁朝伟","15702,刘镇伟",1316510
85,7.8,177431.0,The Jungle Book,2016,乔恩·费儒 Jon Favreau,",尼尔·塞西 Neel Sethi,比尔·默瑞 Bill Murray,本·金斯利 Ben Kingsley,伊德里斯·艾尔巴 Idris Elba",",剧情,奇幻,冒险",",美国","20033,奇幻","16064,迪士尼","14671,美国","14458,动画","14002,冒险","12679,动物","10273,Disney",25777636
86,8.9,377862.0,嫌われ松子の一生,2006,中岛哲也 Tetsuya Nakashima,",中谷美纪 Miki Nakatani,瑛太 Eita,香川照之 Teruyuki Kagawa,市川实日子 Mikako Ichikawa",",剧情,歌舞",",日本","62517,日本","25526,剧情","24396,人生","17999,人性","15234,歌舞","11973,女性","10878,经典",1787291
87,7.5,257805.0,绣春刀,2014,路阳 Yang Lu,",张震 Chen Chang,刘诗诗 Cecilia Liu,王千源 Qianyuan Wang,李东学 Dong-xue Li",",剧情,动作,武侠,古装",",中国大陆","34646,武侠","25385,古装","23696,动作","23039,张震","13379,中国电影","11650,中国","10699,2014",24745500
88,8.0,359756.0,志明與春嬌,2010,彭浩翔 Ho-Cheung Pang,",杨千嬅 Miriam Yeung,余文乐 Shawn Yue,黄德斌 Tak-bun Wong,陈逸宁 Yat Ning Chan",",喜剧,剧情,爱情",",香港","72551,香港","68263,爱情","33105,文艺","21459,都市","14655,黑色幽默","13408,喜剧","12914,2010",4305436
89,8.8,334242.0,阳光灿烂的日子,1994,姜文 Wen Jiang,",夏雨 Yu Xia,宁静 Jing Ning,陶虹 Hong Tao,耿乐 Le Geng",",剧情",",中国大陆,香港","62690,姜文","50770,青春","33822,阳光灿烂的日子","23655,经典","23225,文革","23169,夏雨","21520,中国电影",1291875
90,5.5,260511.0,西游伏妖篇,2017,徐克 Hark Tsui,",吴亦凡 Kris,林更新 Gengxin Lin,姚晨 Chen Yao,林允 Yun Lin",",喜剧,动作,奇幻,古装",",中国大陆,香港","38955,西游","28588,喜剧","21260,搞笑","20820,魔幻","20278,2017","18648,奇幻","17447,3D",25801066
91,7.4,110426.0,踏血尋梅,2015,翁子光 Philip Yung,",郭富城 Aaron Kwok,春夏 Chun Xia,白只 Michael Ning,谭耀文 Patrick Tam",",剧情,犯罪,悬疑",",香港","14816,犯罪","13344,香港","10846,人性","9928,悬疑","9638,香港电影","7745,剧情","6223,郭富城",25966085
92,8.2,220642.0,X-Men: First Class,2011,马修·沃恩 Matthew Vaughn,",詹姆斯·麦卡沃伊 James McAvoy,迈克尔·法斯宾德 Michael Fassbender,詹纽瑞·琼斯 January Jones,詹妮弗·劳伦斯 Jennifer Lawrence",",动作,剧情,科幻",",美国,英国","37362,科幻","27751,美国","15504,漫画改编","15027,超能力","13468,Marvel","13462,动作","9854,2011",3168089
93,8.0,390817.0,The Devil Wears Prada,2006,大卫·弗兰科尔 David Frankel,",安妮·海瑟薇 Anne Hathaway,梅丽尔·斯特里普 Meryl Streep,艾米莉·布朗特 Emily Blunt,史坦利·图齐 Stanley Tucci",",剧情,爱情",",美国,法国","59692,时尚","49376,美国","24332,喜剧","22133,励志","19412,AnneHathaway","17367,成长","16290,安妮海瑟薇",1482072
94,8.8,328053.0,써니,2011,姜炯哲 Hyeong-Cheol Kang,",沈恩京 Eun-kyung Shim,闵孝琳 Hyo-rin Min,姜索拉 So-Ra Kang,南宝拉 Bo-ra Nam",",剧情,喜剧",",韩国","59957,友情","59669,青春","51360,韩国","31580,成长","22685,温情","22658,感人","17843,喜剧",4917726
95,6.6,158553.0,Now You See Me 2,2016,朱浩伟 Jon M. Chu,",杰西·艾森伯格 Jesse Eisenberg,马克·鲁弗洛 Mark Ruffalo,伍迪·哈里森 Woody Harrelson,戴夫·弗兰科 Dave Franco",",剧情,犯罪,悬疑",",美国","17735,魔术","15117,美国","10119,犯罪","9237,2016","9181,悬疑","8256,动作","7740,剧情",25662337
96,8.1,316344.0,风声,2009,陈国富 Kuo-fu Chen,",周迅 Xun Zhou,李冰冰 Bingbing Li,张涵予 Hanyu Zhang,王志文 Zhiwen Wang",",犯罪,剧情,惊悚,战争",",中国大陆","47115,谍战","31820,中国","31562,悬疑","19840,风声","15091,剧情","11236,2009","10695,人性",3734112
97,8.8,366706.0,おくりびと,2008,泷田洋二郎 Yôjirô Takita,",本木雅弘 Masahiro Motoki,广末凉子 Ryoko Hirosue,山崎努 Tsutomu Yamazaki,吉行和子 Kazuko Yoshiyuki",",剧情",",日本","58639,日本","41963,日本电影","37332,入殓师","29060,剧情","20088,广末凉子","16253,奥斯卡","12237,人性",2149806
98,7.3,219240.0,Prometheus,2012,雷德利·斯科特 Ridley Scott,",努米·拉佩斯 Noomi Rapace,迈克尔·法斯宾德 Michael Fassbender,查理兹·塞隆 Charlize Theron,伊德里斯·艾尔巴 Idris Elba",",科幻,惊悚,冒险",",美国,英国","50634,科幻","31260,异形","27367,美国","19706,惊悚","11938,2012","9505,恐怖","8585,前传",3771562
99,7.6,245333.0,催眠大师,2014,陈正道 Leste Chen,",徐峥 Zheng Xu,莫文蔚 Karen Mok,胡静 Jing Hu,吕中 Zhong Lü",",剧情,悬疑,惊悚",",中国大陆","40848,悬疑","32128,心理","21653,徐峥","15568,莫文蔚","13907,剧情","11497,中国","11241,国产电影",24743711
