,score,num,name,year,directer,actors,type,country,tag1,tag2,tag3,tag4,tag5,tag6,tag7,id
75,8.3,300591.0,Furious 7,2015,温子仁 James Wan,",范·迪塞尔 Vin Diesel,保罗·沃克 Paul Walker,杰森·斯坦森 Jason Statham,米歇尔·罗德里格兹 Michelle Rodriguez",",动作,犯罪,惊悚",",美国,中国大陆,日本","33650,动作","29715,美国","24688,赛车","14924,犯罪","14890,飙车","14193,2015","13076,经典",23761370
76,8.9,546684.0,西遊記第壹佰零壹回之月光寶盒,1995,刘镇伟 Jeffrey Lau,",周星驰 Stephen Chow,吴孟达 Man Tat Ng,罗家英 Kar-Ying Law,蓝洁瑛 Kit Ying Lam",",喜剧,爱情,奇幻,冒险",",香港,中国大陆","65241,经典","64889,喜剧","53419,香港","46062,爱情","39392,大话西游","26693,搞笑","13364,中国",1299398
77,7.1,297661.0,Lucy,2014,吕克·贝松 Luc Besson,",斯嘉丽·约翰逊 Scarlett Johansson,摩根·弗里曼 Morgan Freeman,崔岷植 Min-sik Choi,阿马尔·维克德 Amr Waked",",动作,科幻",",法国","51894,科幻","25640,超能力","19257,法国","17172,动作","13191,2014","8367,女性","7795,剧情",24404677
78,7.8,283061.0,Gravity,2013,阿方索·卡隆 Alfonso Cuarón,",桑德拉·布洛克 Sandra Bullock,乔治·克鲁尼 George Clooney,艾德·哈里斯 Ed Harris,奥托·伊格内修森 Orto Ignatiussen",",科幻,惊悚,灾难",",美国,英国","54290,科幻","37206,美国","35473,太空","14743,灾难","13901,2013","13189,3D","10440,人性",3793783
79,8.3,357315.0,Frozen,2013,克里斯·巴克 Chris Buck,",克里斯汀·贝尔 Kristen Bell,伊迪娜·门泽尔 Idina Menzel,乔纳森·格罗夫 Jonathan Groff,乔什·加德 Josh Gad",",喜剧,动画,奇幻,歌舞",",美国","54980,动画","44499,迪士尼","31385,美国","21140,Disney","12900,2013","12188,迪斯尼","7823,温情",4202982
80,8.0,311911.0,Guardians of the Galaxy,2014,詹姆斯·冈 James Gunn,",克里斯·普拉特 Chris Pratt,佐伊·索尔达娜 Zoe Saldana,布莱德利·库珀 Bradley Cooper,范·迪塞尔 Vin Diesel",",动作,科幻,冒险",",美国,英国","41456,科幻","32501,美国","24823,Marvel","22259,漫威","21053,超级英雄","14543,2014","14096,搞笑",7065154
81,8.1,286581.0,Edge of Tomorrow,2014,道格·里曼 Doug Liman,",汤姆·克鲁斯 Tom Cruise,艾米莉·布朗特 Emily Blunt,布莱丹·格里森 Brendan Gleeson,比尔·帕克斯顿 Bill Paxton",",动作,科幻",",美国,加拿大","55951,科幻","33012,美国","24130,动作","13914,战争","13895,2014","12389,机甲","8295,剧情",4746257
82,7.2,221272.0,火锅英雄,2016,杨庆 Qing Yang,",陈坤 Kun Chen,白百何 Baihe Bai,秦昊 Hao Qin,喻恩泰 Entai Yu",",剧情,犯罪",",中国大陆","18019,黑色幽默","16472,重庆","15957,犯罪","12759,剧情","10562,喜剧","10277,2016","4633,中国大陆",25662327
83,8.7,453217.0,Shutter Island,2010,Martin Scorsese,",莱昂纳多·迪卡普里奥 Leonardo DiCaprio,马克·鲁弗洛 Mark Ruffalo,本·金斯利 Ben Kingsley,马克斯·冯·叙多 Max von Sydow",",剧情,悬疑,惊悚",",美国","94134,悬疑","46691,莱昂纳多·迪卡普里奥","45731,心理","43028,惊悚","41202,美国","27934,剧情","26693,LeonardoDiCaprio",2334904
84,8.7,290582.0,더 테러 라이브,2013,金秉祐 Byeong-woo Kim,",河正宇 Jung-woo Ha,李璟荣 Kyeong-yeong Lee,全慧珍 Hye-jin Jeon,李大为 David Lee",",剧情,犯罪,悬疑",",韩国","42647,韩国","36590,犯罪","30434,人性","29425,悬疑","22267,河正宇","21505,韩国电影","18098,剧情",21360417
85,8.6,252043.0,Manchester by the Sea,2016,肯尼斯·罗纳根 Kenneth Lonergan,",卡西·阿弗莱克 Casey Affleck,卢卡斯·赫奇斯 Lucas Hedges,米歇尔·威廉姆斯 Michelle Williams,C·J·威尔逊 C.J. Wilson",",剧情,家庭",",美国","27991,人生","24448,美国","23623,剧情","20753,家庭","19475,文艺","18890,亲情","15729,奥斯卡",25980443
86,7.7,215632.0,Mission: Impossible - Rogue Nation,2015,克里斯托弗·麦奎里 Christopher McQuarrie,",汤姆·克鲁斯 Tom Cruise,杰瑞米·雷纳 Jeremy Renner,西蒙·佩吉 Simon Pegg,丽贝卡·路易斯·弗格森 Rebecca Ferguson",",动作,惊悚,冒险",",美国,香港,中国大陆","24573,动作","21195,美国","19803,特工","19125,碟中谍","12027,2015","9174,冒险","8063,经典",10727641
87,8.5,477451.0,Despicable Me,2010,皮艾尔·柯芬 Pierre Coffin,",史蒂夫·卡瑞尔 Steve Carell,杰森·席格尔 Jason Segel,拉塞尔·布兰德 Russell Brand,朱莉·安德鲁斯 Julie Andrews",",喜剧,动画,冒险",",美国,法国","83458,动画","50952,美国","50129,喜剧","31893,卑鄙的我","22673,动画片","17474,搞笑","15165,2010",3287562
88,8.6,306448.0,Django Unchained,2012,昆汀·塔伦蒂诺 Quentin Tarantino,",杰米·福克斯 Jamie Foxx,莱昂纳多·迪卡普里奥 Leonardo DiCaprio,克里斯托弗·沃尔兹 Christoph Waltz,塞缪尔·杰克逊 Samuel L. Jackson",",剧情,动作,西部,冒险",",美国","41181,美国","35973,西部","30006,黑色幽默","26773,暴力","14417,剧情","13632,动作","12859,人性",6307447
89,8.7,444713.0,The Croods,2013,科克·德·米科 Kirk De Micco,",尼古拉斯·凯奇 Nicolas Cage,艾玛·斯通 Emma Stone,瑞安·雷诺兹 Ryan Reynolds,凯瑟琳·基纳 Catherine Keener",",喜剧,动画,冒险",",美国","80109,动画","50825,梦工厂","42178,美国","37638,喜剧","34990,温情","32995,搞笑","24583,冒险",1907966
90,8.4,391303.0,Triangle,2009,克里斯托弗·史密斯 Christopher Smith,",梅利莎·乔治 Melissa George,利亚姆·海姆斯沃斯 Liam Hemsworth,迈克尔·多曼 Michael Dorman,瑞秋·卡帕尼 Rachael Carpani",",剧情,悬疑,惊悚",",英国,澳大利亚","78001,悬疑","58662,惊悚","40501,心理","27489,恐怖","19495,澳大利亚","16641,轮回","12904,恐怖电影",3011051
91,7.8,346363.0,我的少女時代,2015,陈玉珊 Yu Shan Chen,",宋芸桦 Yuhua Sung,王大陆 Darren Wang,李玉玺 Dino Lee,简廷芮 Dewi Chien",",喜剧,爱情",",台湾","50170,青春","43796,台湾","37697,校园","37016,爱情","28406,初恋","18431,小清新","18198,感动",26366465
92,7.4,427165.0,北京遇上西雅图,2013,薛晓路 Xiaolu Xue,",汤唯 Wei Tang,吴秀波 Xiubo Wu,海清 Hai-Qing,宋美曼 Meiman Song",",喜剧,爱情",",中国大陆,香港","80974,爱情","39719,温情","29104,西雅图","26574,浪漫","26397,喜剧","18742,2013","17160,中国大陆",10574468
93,8.3,286300.0,Logan,2017,詹姆斯·曼高德 James Mangold,",休·杰克曼 Hugh Jackman,帕特里克·斯图尔特 Patrick Stewart,达芙妮·金 Dafne Keen,波伊德·霍布鲁克 Boyd Holbrook",",剧情,动作,科幻",",美国","29903,超级英雄","29313,漫威","26360,美国","21842,动作","21475,科幻","18845,Marvel","18299,2017",25765735
94,8.8,419823.0,Pulp Fiction,1994,昆汀·塔伦蒂诺 Quentin Tarantino,",约翰·特拉沃尔塔 John Travolta,乌玛·瑟曼 Uma Thurman,阿曼达·普拉莫 Amanda Plummer,蒂姆·罗斯 Tim Roth",",剧情,喜剧,犯罪",",美国","44359,美国","38879,黑色","36632,经典","25313,剧情","25227,黑色幽默","24706,黑帮","14745,犯罪",1291832
95,7.9,166559.0,Birdman or (The Unexpected Virtue of Ignorance),2014,亚利桑德罗·冈萨雷斯·伊纳里多 Alejandro González Iñárritu,",迈克尔·基顿 Michael Keaton,爱德华·诺顿 Edward Norton,艾玛·斯通 Emma Stone,扎克·加利凡纳基斯 Zach Galifianakis",",剧情,喜剧",",美国,加拿大","20365,美国","13748,剧情","12453,长镜头","11927,黑色喜剧","8936,文艺","8470,2014","7065,人生",20438962
96,8.8,427860.0,The Silence of the Lambs,1991,乔纳森·戴米 Jonathan Demme,",朱迪·福斯特 Jodie Foster,安东尼·霍普金斯 Anthony Hopkins,斯科特·格伦 Scott Glenn,安东尼·希尔德 Anthony Heald",",剧情,犯罪,惊悚",",美国","66062,惊悚","62013,悬疑","60989,心理","56266,犯罪","38036,经典","37021,美国","35842,沉默的羔羊",1293544
97,8.3,253340.0,Her,2013,斯派克·琼斯 Spike Jonze,",杰昆·菲尼克斯 Joaquin Phoenix,斯嘉丽·约翰逊 Scarlett Johansson,艾米·亚当斯 Amy Adams,鲁妮·玛拉 Rooney Mara",",剧情,爱情,科幻",",美国","41695,爱情","34799,科幻","27634,美国","22039,文艺","11150,剧情","10204,2013","9967,人性",6722879
98,8.1,299467.0,The Social Network,2010,大卫·芬奇 David Fincher,",杰西·艾森伯格 Jesse Eisenberg,安德鲁·加菲尔德 Andrew Garfield,贾斯汀·丁伯莱克 Justin Timberlake,鲁妮·玛拉 Rooney Mara",",剧情,传记",",美国","46123,Facebook","38733,美国","35441,传记","30303,大卫·芬奇","19968,剧情","16072,美国电影","12298,2010",3205624
99,6.7,313648.0,捉妖记,2015,许诚毅 Raman Hui,",白百何 Baihe Bai,井柏然 Boran Jing,姜武 Wu Jiang,金燕玲 Elaine Jin",",喜剧,奇幻,古装",",中国大陆,香港","28089,喜剧","26484,奇幻","19921,胡巴","19365,搞笑","17984,萌","16964,中国大陆","15890,古装",25723907
