,score,num,name,year,directer,actors,type,country,tag1,tag2,tag3,tag4,tag5,tag6,tag7,id
74,8.8,273240.0,甜蜜蜜,1996,陈可辛 Peter Chan,",黎明 Leon Lai,张曼玉 Maggie Cheung,杨恭如 Kristy Yang,曾志伟 Eric Tsang",",剧情,爱情",",香港","50745,爱情","45568,香港","28535,经典","24488,文艺","18749,怀旧","12846,浪漫","9266,缘分",1305164
75,8.5,309195.0,The Reader,2008,史蒂芬·戴德利 Stephen Daldry,",凯特·温丝莱特 Kate Winslet,大卫·克劳斯 David Kross,拉尔夫·费因斯 Ralph Fiennes,詹妮特·海因 Jeanette Hain",",剧情,爱情",",美国,德国","31229,爱情","30636,KateWinslet","29340,朗读者","27975,美国","24117,剧情","16118,德国","13317,美国电影",2213597
76,7.0,58395.0,Don't Breathe,2016,费德·阿尔瓦雷兹 Fede Alvarez,",史蒂芬·朗 Stephen Lang,简·拉维 Jane Levy,迪兰·明奈特 Dylan Minnette,丹尼尔·祖瓦图 Daniel Zovatto",",犯罪,惊悚,恐怖",",美国","11983,惊悚","7413,恐怖","7206,犯罪","7069,美国","5868,悬疑","4224,2016","3380,人性",26704620
77,9.4,234861.0,Black Mirror ,2011,Otto Bathurst,",罗里·金奈尔 Rory Kinnear,鲁伯特·艾弗雷特 Rupert Everett,丹尼尔·卡卢亚 Daniel Kaluuya,托比·凯贝尔 Toby Kebbell",",剧情,科幻,惊悚",",英国","57126,英剧","32063,黑色幽默","20968,英国","19623,人性","18898,黑暗系","17962,科幻","14289,BBC",7054120
78,7.8,278136.0,天下无贼,2004,冯小刚 Xiaogang Feng,",刘德华 Andy Lau,刘若英 René Liu,王宝强 Baoqiang Wang,李冰冰 Bingbing Li",",动作,犯罪,剧情",",中国大陆,香港","38908,冯小刚","21331,刘德华","18999,喜剧","18930,刘若英","17066,葛优","15939,中国电影","13167,中国",1291550
79,8.3,357187.0,秒速5センチメートル,2007,新海诚 Makoto Shinkai,",水桥研二 Kenji Mizuhashi,近藤好美  Yoshimi Kondôu,尾上绫华 Ayaka Onoue,花村怜美 Satomi Hanamura",",动画,剧情,爱情",",日本","50001,新海诚","46776,动画","40189,日本","37592,爱情","33981,青春","25349,秒速5センチメートル","24015,日本动画",2043546
80,8.0,294855.0,Iron Man,2008,乔恩·费儒 Jon Favreau,",小罗伯特·唐尼 Robert Downey Jr.,泰伦斯·霍华德 Terrence Howard,格温妮斯·帕特洛 Gwyneth Paltrow,杰夫·布里吉斯 Jeff Bridges",",动作,冒险,科幻,惊悚",",美国","43478,科幻","33681,美国","23164,动作","15767,超级英雄","12437,marvel","11800,漫威","10839,2008",1432146
81,8.1,237049.0,Orphan,2009,佐米·希尔拉 Jaume Collet-Serra,",维拉·法米加 Vera Farmiga,彼得·萨斯加德 Peter Sarsgaard,伊莎贝拉·弗尔曼 Isabelle Fuhrman,希·庞德 CCH Pounder",",悬疑,惊悚,恐怖",",美国,加拿大,德国,法国","50599,惊悚","35143,悬疑","28613,恐怖","25972,美国","24160,心理","16527,犯罪","9677,剧情",3011308
82,9.2,369068.0,活着,1994,张艺谋 Yimou Zhang,",葛优 You Ge,巩俐 Li Gong,姜武 Wu Jiang,牛犇 Ben Niu",",剧情,历史,家庭",",中国大陆,香港","57783,张艺谋","42401,活着","34553,文革","34271,葛优","29727,中国电影","25870,巩俐","24694,剧情",1292365
83,7.8,71501.0,Swiss Army Man,2016,丹·关 Dan Kwan,",保罗·达诺 Paul Dano,丹尼尔·雷德克里夫 Daniel Radcliffe,玛丽·伊丽莎白·温斯特德 Mary Elizabeth Winstead,蒂莫西·尤里齐 Timothy Eulich",",喜剧,奇幻,冒险",",美国","11556,荒诞","10312,黑色幽默","7154,美国","6830,奇幻","6440,喜剧","5873,人性","5119,2016",26437237
84,9.2,304645.0,鬼子来了,2000,姜文 Wen Jiang,",姜文 Wen Jiang,香川照之 Teruyuki Kagawa,袁丁 Ding Yuan,姜鸿波 Hongbo jiang",",剧情,历史,战争",",中国大陆","65557,姜文","39543,人性","32094,战争","26364,鬼子来了","22248,抗日","21412,中国电影","20206,中国",1291858
85,8.9,463994.0,ハウルの動く城,2004,宫崎骏 Hayao Miyazaki,",倍赏千惠子 Chieko Baishô,木村拓哉 Takuya Kimura,美轮明宏 Akihiro Miwa,我修院达也 Tatsuya Gashûin",",动画,奇幻,冒险",",日本","95760,宫崎骏","53239,动画","44059,日本","39644,哈尔的移动城堡","24152,动漫","22383,宫崎峻","22047,日本动画",1308807
86,6.9,135574.0,Passengers,2016,莫滕·泰杜姆 Morten Tyldum,",詹妮弗·劳伦斯 Jennifer Lawrence,克里斯·普拉特 Chris Pratt,麦克·辛 Michael Sheen,劳伦斯·菲什伯恩 Laurence Fishburne",",冒险,科幻",",美国","25050,科幻","19565,爱情","13503,美国","12554,太空","11401,星际","10559,人性","9952,宇宙",3434070
87,9.1,263485.0,飲食男女,1994,李安 Ang Lee,",郎雄 Sihung Lung,杨贵媚 Kuei-Mei Yang,吴倩莲 Chien-lien Wu,王渝文 Yu-Wen Wang",",剧情,家庭",",台湾,美国","56284,李安","31237,家庭","28196,台湾","17592,伦理","17544,台湾电影","17235,饮食男女","15312,剧情",1291818
88,7.5,69209.0,Sicario,2015,丹尼斯·维伦纽瓦 Denis Villeneuve,",艾米莉·布朗特 Emily Blunt,本尼西奥·德尔·托罗 Benicio Del Toro,乔什·布洛林 Josh Brolin,维克多·加博 Victor Garber",",剧情,犯罪,惊悚",",美国","10671,犯罪","9227,美国","5662,动作","5378,剧情","5338,暴力","4602,2015","3830,悬疑",25881247
89,7.6,292160.0,Mr. & Mrs. Smith,2005,道格·里曼 Doug Liman,",布拉德·皮特 Brad Pitt,安吉丽娜·朱莉 Angelina Jolie,文斯·沃恩 Vince Vaughn,亚当·布罗迪 Adam Brody",",喜剧,动作,爱情",",美国","44346,动作","36429,美国","24926,爱情","18292,喜剧","17616,特工","6755,经典","6163,2005",1309199
90,8.8,348068.0,Braveheart,1995,梅尔·吉布森 Mel Gibson,",梅尔·吉布森 Mel Gibson,苏菲·玛索 Sophie Marceau,布莱恩·考克斯 Brian Cox,詹姆斯·卡沙莫 James Cosmo",",动作,传记,剧情,历史,战争",",美国","46896,史诗","40388,勇敢的心","40189,战争","39631,经典","38455,自由","35656,梅尔·吉布森","26830,美国",1294639
91,8.7,273611.0,Before Sunrise,1995,理查德·林克莱特 Richard Linklater,",伊桑·霍克 Ethan Hawke,朱莉·德尔佩 Julie Delpy,安德莉亚·埃克特 Andrea Eckert,Hanno Pöschl",",剧情,爱情",",美国,奥地利,瑞士","67503,爱情","36871,文艺","29354,浪漫","26965,美国","23723,旅行","18328,经典","9843,1995",1296339
92,7.7,80685.0,The Conjuring 2,2016,温子仁 James Wan,",帕特里克·威尔森 Patrick Wilson,维拉·法米加 Vera Farmiga,麦迪逊·沃尔夫 Madison Wolfe,弗兰西丝·奥康纳 Frances O'Connor",",剧情,悬疑,恐怖",",美国,加拿大","16851,恐怖","11855,惊悚","9741,美国","8707,灵异","7783,驱魔","6414,悬疑","5625,真实事件改编",24860563
93,7.7,118142.0,The Conjuring,2013,温子仁 James Wan,",维拉·法米加 Vera Farmiga,帕特里克·威尔森 Patrick Wilson,莉莉·泰勒 Lili Taylor,朗·里维斯顿 Ron Livingston",",悬疑,惊悚,恐怖",",美国","24179,恐怖","17528,惊悚","14365,美国","9647,驱魔","8478,灵异","6505,悬疑","6131,2013",3804629
94,7.3,178073.0,The Amazing Spider-Man,2012,马克·韦布 Marc Webb,",安德鲁·加菲尔德 Andrew Garfield,艾玛·斯通 Emma Stone,瑞斯·伊凡斯 Rhys Ifans,马丁·辛 Martin Sheen",",动作,科幻,冒险",",美国","23910,科幻","23418,蜘蛛侠","21486,美国","13300,动作","10623,漫画改编","8876,2012","8503,Marvel",2129132
95,7.3,246368.0,搜索,2012,陈凯歌 Kaige Chen,",高圆圆 Yuanyuan Gao,姚晨 Chen Yao,赵又廷 Mark Chao,陈红 Hong Chen",",剧情,悬疑",",中国大陆","26888,人性","18199,爱情","16792,剧情","9286,社会","9069,搜索","8082,人生","5446,网络",6799191
96,4.7,280817.0,小时代,2013,郭敬明 Jingming Guo,",杨幂 Mi Yang,柯震东 Kai Ko,郭采洁 Amber Kuo,郭碧婷 Bea Kuo",",剧情,喜剧,爱情",",中国大陆,台湾","32890,青春","19559,小说改编","18013,爱情","17299,友情","11704,成长","11263,2013","8505,中国大陆",20376577
97,7.7,123253.0,The Intern,2015,南希·迈耶斯 Nancy Meyers,",罗伯特·德尼罗 Robert De Niro,安妮·海瑟薇 Anne Hathaway,蕾妮·罗素 Rene Russo,安德雷斯·霍尔姆 Anders Holm",",喜剧",",美国","13325,美国","12527,温情","9301,喜剧","7756,成长","7142,职场","6876,励志","6635,剧情",10594965
98,5.6,206775.0,私人订制,2013,冯小刚 Xiaogang Feng,",葛优 You Ge,白百何 Baihe Bai,李小璐 Xiaolu Li,郑恺 Kai Zheng",",喜剧",",中国大陆","28312,冯小刚","26045,喜剧","16820,葛优","8664,2013","8089,中国电影","7886,王朔","7596,中国",10605978
99,7.9,162769.0,Star Trek Into Darkness,2013,J·J·艾布拉姆斯 J.J. Abrams,",克里斯·派恩 Chris Pine,扎克瑞·昆图 Zachary Quinto,佐伊·索尔达娜 Zoe Saldana,本尼迪克特·康伯巴奇 Benedict Cumberbatch",",动作,科幻,冒险",",美国","34448,科幻","21339,星际迷航","19342,美国","9186,2013","8048,动作","7073,冒险","6867,3D",3642843
